,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
90,,,,,,VH,negativ,40004,CATMA_A1F481AA-58FF-43A7-A138-49929C5D1C99,39,Emotionen des Leids,negativ,39799,Mitleid,"Ihr / die jhr euer Land mit mir schaut gantz verheeren /
Die jhr mit Angst vnd Ach vnd jammerreichen Zehren
Altar vnd Herd beweint / vnd vnaußsprechlich klagt
Ob der gehäufften Last / die eure Seele nagt!
","['Ihr', '/', 'die', 'jhr', 'euer', 'Land', 'mit', 'mir', 'schaut', 'gantz', 'verheeren', '/', 'Die', 'jhr', 'mit', 'Angst', 'vnd', 'Ach', 'vnd', 'jammerreichen', 'Zehren', 'Altar', 'vnd', 'Herd', 'beweint', '/', 'vnd', 'vnaußsprechlich', 'klagt', 'Ob', 'der', 'gehäufften', 'Last', '/', 'die', 'eure', 'Seele', 'nagt', '!']",
91,,,,,,VH,negativ,40221,CATMA_5ED1A654-8498-411E-8E07-AB726230B448,44,Emotionen des Leids,negativ,40004,Mitleid,"Glaubt / daß ich eure Qual nicht vnbewegt ansehe /
Daß ich mit euch das Joch an dem jhr ziht / verschmehe /
Die Geissel streicht mich auch die eure Glider schmeist /
Was euer Hertz antast / ist diß was meines beist /
","['Glaubt', '/', 'daß', 'ich', 'eure', 'Qual', 'nicht', 'vnbewegt', 'ansehe', '/', 'Daß', 'ich', 'mit', 'euch', 'das', 'Joch', 'an', 'dem', 'jhr', 'ziht', '/', 'verschmehe', '/', 'Die', 'Geissel', 'streicht', 'mich', 'auch', 'die', 'eure', 'Glider', 'schmeist', '/', 'Was', 'euer', 'Hertz', 'antast', '/', 'ist', 'diß', 'was', 'meines', 'beist', '/']",
92,"['demetrius', 'unpersönlich']",,,Ereignis,,VH,negativ,41790,CATMA_6CC34C8D-6AD6-4838-80BE-A2A5AAB555F3,1,Emotionen der Angst,negativ,41780,Angst,Bestürtzt ,['Bestürtzt'],
93,,,,,,VH,negativ,43217,CATMA_FE4FE959-B408-40FB-A349-DA4714D126FA_0,71,Emotionen der Ablehnung,negativ,42856,Abscheu,"Fürst Meurab blind von Haß / getrotzt durch so vil leiden /
Liß der entleibten Schar die bleichen Köpff' abschneiden /
Vnd als der Haupter Rey / die ihn so hoch verletzt /
Zu einem Schaugericht auff seinen Tisch gesetzt;
Nam er schir ausser sich den dargereichten Becher
Vnd schrie; diß ist der Kelch / den ich / der meinen Rächer /
Nu nicht mehr Sclav erwisch!","['Fürst', 'Meurab', 'blind', 'von', 'Haß', '/', 'getrotzt', 'durch', 'so', 'vil', 'leiden', '/', 'Liß', 'der', 'entleibten', 'Schar', 'die', 'bleichen', 'Köpff', ""'"", 'abschneiden', '/', 'Vnd', 'als', 'der', 'Haupter', 'Rey', '/', 'die', 'ihn', 'so', 'hoch', 'verletzt', '/', 'Zu', 'einem', 'Schaugericht', 'auff', 'seinen', 'Tisch', 'gesetzt', ';', 'Nam', 'er', 'schir', 'ausser', 'sich', 'den', 'dargereichten', 'Becher', 'Vnd', 'schrie', ';', 'diß', 'ist', 'der', 'Kelch', '/', 'den', 'ich', '/', 'der', 'meinen', 'Rächer', '/', 'Nu', 'nicht', 'mehr', 'Sclav', 'erwisch', '!']",
94,,,,,,VH,negativ,44124,CATMA_FE4FE959-B408-40FB-A349-DA4714D126FA_1,47,Emotionen der Ablehnung,negativ,43909,Abscheu,"Auch nun jhr sonder Geist! als ich mit disem Weine
Euch Schand' vnd Hohn zutrinck'. Erscheine Recht! erscheine!
Vnd kehre wie du solst auch deß Tyrannen Hauß /
Vnd Stam vnd Cron in Staub in Rauch in Asch vnd Graus.
","['Auch', 'nun', 'jhr', 'sonder', 'Geist', '!', 'als', 'ich', 'mit', 'disem', 'Weine', 'Euch', 'Schand', ""'"", 'vnd', 'Hohn', 'zutrinck', ""'"", '.', 'Erscheine', 'Recht', '!', 'erscheine', '!', 'Vnd', 'kehre', 'wie', 'du', 'solst', 'auch', 'deß', 'Tyrannen', 'Hauß', '/', 'Vnd', 'Stam', 'vnd', 'Cron', 'in', 'Staub', 'in', 'Rauch', 'in', 'Asch', 'vnd', 'Graus', '.']",
95,meurab,,,,,VH,negativ,43483,CATMA_5CC650C3-351B-43AC-A6CA-754DB55CF2E0,50,Emotionen des Leids,negativ,43217,Leid," O mein geprest Gemahl!
O! mein geschändet Kind! Ihr die die lange Qual
Mit Thränen haft getränckt! jhr die in Angst verschmachtet
Vnd in der Erden fault! Ihr die nicht werdt geachtet
Der vnverdeckten Grufft / mein König Alovas /
Gefangne Königin! verjagter Tamaras
","['O', 'mein', 'geprest', 'Gemahl', '!', 'O', '!', 'mein', 'geschändet', 'Kind', '!', 'Ihr', 'die', 'die', 'lange', 'Qual', 'Mit', 'Thränen', 'haft', 'getränckt', '!', 'jhr', 'die', 'in', 'Angst', 'verschmachtet', 'Vnd', 'in', 'der', 'Erden', 'fault', '!', 'Ihr', 'die', 'nicht', 'werdt', 'geachtet', 'Der', 'vnverdeckten', 'Grufft', '/', 'mein', 'König', 'Alovas', '/', 'Gefangne', 'Königin', '!', 'verjagter', 'Tamaras']",
96,,,,,,VH,negativ,45046,CATMA_7C807F23-427F-4E48-A0FA-579F3EADD1D1,20,Emotionen des Leids,negativ,44944,Leid,"durch mich der vor dein Knecht
Nun deine Geissel bin; die vmb dein Blutvergissen
Dich ewig quälen muß.","['durch', 'mich', 'der', 'vor', 'dein', 'Knecht', 'Nun', 'deine', 'Geissel', 'bin', ';', 'die', 'vmb', 'dein', 'Blutvergissen', 'Dich', 'ewig', 'quälen', 'muß', '.']",
97,,,,,,VH,negativ,45250,CATMA_4A720284-8666-4151-A07B-1AC653F449C0,10,Emotionen der Ablehnung,negativ,45196,Ärger,"Hat nicht der grimme Fürst so raue Schrifft gerochen?
","['Hat', 'nicht', 'der', 'grimme', 'Fürst', 'so', 'raue', 'Schrifft', 'gerochen', '?']",
98,chach abas,,,,,VH,negativ,45314,CATMA_4F0CBAA0-9A0F-4BB4-A609-F7BC8F1C6C9B,9,Emotionen der Ablehnung,negativ,45262,Ärger,"Sein Zorn ist gegen vns bißher nicht außgebrochen /
","['Sein', 'Zorn', 'ist', 'gegen', 'vns', 'bißher', 'nicht', 'außgebrochen', '/']",
99,,,,,,VH,negativ,45730,CATMA_F8D97056-2884-4661-97FF-7B517574F02F,20,Emotionen der Angst,negativ,45619,Angst,"Weil der verjagte Fürst sich vor Betrug entsetzte /
Vnd durch vil Angst gewarnt nicht gar zu sicher schätzte /
","['Weil', 'der', 'verjagte', 'Fürst', 'sich', 'vor', 'Betrug', 'entsetzte', '/', 'Vnd', 'durch', 'vil', 'Angst', 'gewarnt', 'nicht', 'gar', 'zu', 'sicher', 'schätzte', '/']",
100,,,,,,VH,positiv,46033,CATMA_9874114A-DA3C-419A-8F52-D8878728193C,38,Emotionen der Freude,positiv,45831,Freude,"In seinem Vaterland / in welchem er empfangen
Mit freuden voller Lust nach euserstem Verlangen
Da Meurab vnd sein Volck jhn auff dem Thron geehrt /
Der von Natur vnd Recht nur jhm / nechst euch gehört.
","['In', 'seinem', 'Vaterland', '/', 'in', 'welchem', 'er', 'empfangen', 'Mit', 'freuden', 'voller', 'Lust', 'nach', 'euserstem', 'Verlangen', 'Da', 'Meurab', 'vnd', 'sein', 'Volck', 'jhn', 'auff', 'dem', 'Thron', 'geehrt', '/', 'Der', 'von', 'Natur', 'vnd', 'Recht', 'nur', 'jhm', '/', 'nechst', 'euch', 'gehört', '.']",
101,,,,,,VH,negativ,46481,CATMA_1F944287-E1A6-4C01-8DE8-A22451E2C1BA,14,Emotionen des Leids,negativ,46404,Leid,"Vnd seinen Tamaras in höchster würde siht /
Der stündlich nach euch seufftzt.","['Vnd', 'seinen', 'Tamaras', 'in', 'höchster', 'würde', 'siht', '/', 'Der', 'stündlich', 'nach', 'euch', 'seufftzt', '.']",
102,,,chach abas,,,VH,negativ,46842,CATMA_4FE2BB2C-4DCF-4328-9399-1BD27E7C3672,21,Emotionen der Angst,negativ,46752,Angst,"O Himmel! stracks von hir.
Verbergt euch. steht jhr? laufft / entgeht! entweicht mit mir!
","['O', 'Himmel', '!', 'stracks', 'von', 'hir', '.', 'Verbergt', 'euch', '.', 'steht', 'jhr', '?', 'laufft', '/', 'entgeht', '!', 'entweicht', 'mit', 'mir', '!']",
103,,,,,,VH,negativ,46882,CATMA_2A4FE0DD-9068-4C80-8FD5-3D65E91D5782,6,Emotionen der Angst,negativ,46855,Angst,"Welch Vnfall stöst vns an?
","['Welch', 'Vnfall', 'stöst', 'vns', 'an', '?']",
104,,,,,,VH,negativ,47074,CATMA_5EA4F2AA-F9A2-49D3-9067-79E30252C932,31,Emotionen des Leids,negativ,46927,Leid,"Der Feind von meiner Ehr' vnd Marter in den Banden
O Zeugen vnsers Kampffs fort hinter die Tapet.
O Donner! der auff vns nach kurtzer Lust abgeht!
","['Der', 'Feind', 'von', 'meiner', 'Ehr', ""'"", 'vnd', 'Marter', 'in', 'den', 'Banden', 'O', 'Zeugen', 'vnsers', 'Kampffs', 'fort', 'hinter', 'die', 'Tapet', '.', 'O', 'Donner', '!', 'der', 'auff', 'vns', 'nach', 'kurtzer', 'Lust', 'abgeht', '!']",
105,,,,,,VH,negativ,47074,CATMA_548B9339-E83F-4F5F-A5BF-94E88C5F1393,31,Emotionen der Angst,negativ,46927,Angst,"Der Feind von meiner Ehr' vnd Marter in den Banden
O Zeugen vnsers Kampffs fort hinter die Tapet.
O Donner! der auff vns nach kurtzer Lust abgeht!
","['Der', 'Feind', 'von', 'meiner', 'Ehr', ""'"", 'vnd', 'Marter', 'in', 'den', 'Banden', 'O', 'Zeugen', 'vnsers', 'Kampffs', 'fort', 'hinter', 'die', 'Tapet', '.', 'O', 'Donner', '!', 'der', 'auff', 'vns', 'nach', 'kurtzer', 'Lust', 'abgeht', '!']",
106,,,,,,VH,positiv,47185,CATMA_06A3A904-79A2-4C5C-8A60-49E872837B8F_0,16,Emotionen der Zuneigung,positiv,47107,Liebe,"Hir finden wir die Sonn' es mag der Himmel prangen
Mit seiner Flammen Glantz! ","['Hir', 'finden', 'wir', 'die', 'Sonn', ""'"", 'es', 'mag', 'der', 'Himmel', 'prangen', 'Mit', 'seiner', 'Flammen', 'Glantz', '!']",
107,,,,,,VH,positiv,47503,CATMA_06A3A904-79A2-4C5C-8A60-49E872837B8F_1,15,Emotionen der Zuneigung,positiv,47437,Liebe,"vnd gebe dem Gehör /
Der so vil Jahre sucht die Hoheit ihrer Ehr.
","['vnd', 'gebe', 'dem', 'Gehör', '/', 'Der', 'so', 'vil', 'Jahre', 'sucht', 'die', 'Hoheit', 'ihrer', 'Ehr', '.']",
108,,,,,,VH,negativ,47436,CATMA_F3E194FE-DFE7-4B2B-9339-EE3EEF6F785A,26,Emotionen des Leids,negativ,47291,Leid,"es müsse dises Licht
Princessin jhr vnd vns so angenehm erscheinen
Als dises Hertze wündtscht. Sie stell' ihr herbes Weinen
Vnd langes klagen ein","['es', 'müsse', 'dises', 'Licht', 'Princessin', 'jhr', 'vnd', 'vns', 'so', 'angenehm', 'erscheinen', 'Als', 'dises', 'Hertze', 'wündtscht', '.', 'Sie', 'stell', ""'"", 'ihr', 'herbes', 'Weinen', 'Vnd', 'langes', 'klagen', 'ein']",
109,,,,,,VH,positiv,47682,CATMA_FA137C92-DE03-4096-89AB-CA371859FC68,16,Emotionen der Zuneigung,positiv,47608,Liebe,"Sie kan vns einig segnen.
Was vns ergetzen kan steht nur in jhrer Macht /
","['Sie', 'kan', 'vns', 'einig', 'segnen', '.', 'Was', 'vns', 'ergetzen', 'kan', 'steht', 'nur', 'in', 'jhrer', 'Macht', '/']",
110,,,,,,VH,positiv,48088,CATMA_1656C56D-AAA0-4E7A-AE51-FA8386E03412_0,66,Emotionen der Zuneigung,positiv,47759,Liebe,"Sie herrscht in vnser Burg / der Kercker steht jhr offen.
Sie hat vns selbst verstrickt. Die Freyheit die wir hoffen
Beut jhr den Zepter an / vnd was ein Fürst vermag /

Der vil mehr Länder zehlt als abgelebter Tag' /
Wil sie gantz Persen schaun gebeugt für jhre Füsse?
Wil sie das Ispahan11

 sie vnterthänigst grüsse?
Wil sie?
","['Sie', 'herrscht', 'in', 'vnser', 'Burg', '/', 'der', 'Kercker', 'steht', 'jhr', 'offen', '.', 'Sie', 'hat', 'vns', 'selbst', 'verstrickt', '.', 'Die', 'Freyheit', 'die', 'wir', 'hoffen', 'Beut', 'jhr', 'den', 'Zepter', 'an', '/', 'vnd', 'was', 'ein', 'Fürst', 'vermag', '/', 'Der', 'vil', 'mehr', 'Länder', 'zehlt', 'als', 'abgelebter', 'Tag', ""'"", '/', 'Wil', 'sie', 'gantz', 'Persen', 'schaun', 'gebeugt', 'für', 'jhre', 'Füsse', '?', 'Wil', 'sie', 'das', 'Ispahan11', 'sie', 'vnterthänigst', 'grüsse', '?', 'Wil', 'sie', '?']",
111,,,,,,VH,positiv,48550,CATMA_1656C56D-AAA0-4E7A-AE51-FA8386E03412_1,28,Emotionen der Zuneigung,positiv,48416,Liebe,"Doch es ist eben diß Princessin was vns bindet;
Ein Schatz zu welchem man ohn' Arbeit zugang findet
Kan nicht so trefflich seyn! Ach! ","['Doch', 'es', 'ist', 'eben', 'diß', 'Princessin', 'was', 'vns', 'bindet', ';', 'Ein', 'Schatz', 'zu', 'welchem', 'man', 'ohn', ""'"", 'Arbeit', 'zugang', 'findet', 'Kan', 'nicht', 'so', 'trefflich', 'seyn', '!', 'Ach', '!']",
112,,,,,,VH,negativ,48200,CATMA_08269DF7-908F-4331-907B-7C259916562B,12,Emotionen des Leids,negativ,48149,Leid,"O Wort! das vnsern Geist biß auff den Tod verhert!
","['O', 'Wort', '!', 'das', 'vnsern', 'Geist', 'biß', 'auff', 'den', 'Tod', 'verhert', '!']",
113,,,,,,VH,negativ,48416,CATMA_2F7AA305-AC91-4C12-A0A6-D4F1E84D1A6C,40,Emotionen des Leids,negativ,48200,Mitleid,"Warumb hat die Natur die nichts an jhr vergessen /
Die ohne Maß jhr Zir' vnd Schönheit zugemessen /
Vnd Schönheit durch Verstand / Verstand durch Ruhm geschmückt;
Ihr nur mitleydend seyn / ins Hertze nicht gedrückt?
","['Warumb', 'hat', 'die', 'Natur', 'die', 'nichts', 'an', 'jhr', 'vergessen', '/', 'Die', 'ohne', 'Maß', 'jhr', 'Zir', ""'"", 'vnd', 'Schönheit', 'zugemessen', '/', 'Vnd', 'Schönheit', 'durch', 'Verstand', '/', 'Verstand', 'durch', 'Ruhm', 'geschmückt', ';', 'Ihr', 'nur', 'mitleydend', 'seyn', '/', 'ins', 'Hertze', 'nicht', 'gedrückt', '?']",
114,,,,,,VH,negativ,48946,CATMA_FD7A1C00-55BE-4D99-9E91-56E6CBFB1027,24,Emotionen der Angst,negativ,48815,Angst,"Der zarten Jahre Blum
Ist leider! durch die Hitz' ergrimmter Angst verschwunden.
Im Mittag hat vns Nacht vnd Finsternuß gefunden /
","['Der', 'zarten', 'Jahre', 'Blum', 'Ist', 'leider', '!', 'durch', 'die', 'Hitz', ""'"", 'ergrimmter', 'Angst', 'verschwunden', '.', 'Im', 'Mittag', 'hat', 'vns', 'Nacht', 'vnd', 'Finsternuß', 'gefunden', '/']",
115,,,,,,VH,positiv,49717,CATMA_473D73B6-CA98-4BB7-9330-9BE16FCB242F_0,10,Emotionen der Zuneigung,positiv,49666,Liebe,"Sie vnsre Sonne macht die Sternen gantz zu nichte.
","['Sie', 'vnsre', 'Sonne', 'macht', 'die', 'Sternen', 'gantz', 'zu', 'nichte', '.']",
116,,,,,,VH,positiv,49836,CATMA_473D73B6-CA98-4BB7-9330-9BE16FCB242F_1,10,Emotionen der Zuneigung,positiv,49784,Liebe,"Noch mehr die hohe Zucht die sie vnsterblich macht.
","['Noch', 'mehr', 'die', 'hohe', 'Zucht', 'die', 'sie', 'vnsterblich', 'macht', '.']",
117,,,,,,VH,positiv,49962,CATMA_473D73B6-CA98-4BB7-9330-9BE16FCB242F_2,11,Emotionen der Zuneigung,positiv,49911,Liebe,"Wir suchen diß noch mehr was vns ergetzt zu ziren.
","['Wir', 'suchen', 'diß', 'noch', 'mehr', 'was', 'vns', 'ergetzt', 'zu', 'ziren', '.']",
118,,,,,,VH,positiv,50584,CATMA_D6192E7C-2348-4501-85C8-B45690037331_0,8,Emotionen der Zuneigung,positiv,50544,Liebe,"Wir geben über vns jhr völlig Regiment.
","['Wir', 'geben', 'über', 'vns', 'jhr', 'völlig', 'Regiment', '.']",
119,,,,,,VH,positiv,50911,CATMA_D6192E7C-2348-4501-85C8-B45690037331_1,52,Emotionen der Zuneigung,positiv,50660,Liebe,"Die herrscht in dem / der sie durchauß nicht sucht zu kräncken.
Die Libe steckt diß Hertz mit heissen Flammen an /
Der matte Geist verschmacht! wer ist der retten kan?
Wenn sie nicht Mittel schafft? man sucht sie zu bewegen
Durch was man hat vnd kan. ","['Die', 'herrscht', 'in', 'dem', '/', 'der', 'sie', 'durchauß', 'nicht', 'sucht', 'zu', 'kräncken', '.', 'Die', 'Libe', 'steckt', 'diß', 'Hertz', 'mit', 'heissen', 'Flammen', 'an', '/', 'Der', 'matte', 'Geist', 'verschmacht', '!', 'wer', 'ist', 'der', 'retten', 'kan', '?', 'Wenn', 'sie', 'nicht', 'Mittel', 'schafft', '?', 'man', 'sucht', 'sie', 'zu', 'bewegen', 'Durch', 'was', 'man', 'hat', 'vnd', 'kan', '.']",
120,,,,,,VH,positiv,51470,CATMA_D6192E7C-2348-4501-85C8-B45690037331_2,68,Emotionen der Zuneigung,positiv,51110,Liebe," wir lassen es geschehen
Vnd suchen nur durch Zeit vnd Langmut vnd Geduld
Zu finden disen Schatz der vnverfälschten Huld /
Da vns doch mehr denn frey durch Macht jhr abzudringen;
Was sie durchauß versagt. Sie weiß; wir können zwingen
Doch nein! wir wollen nicht / wo nicht der harte Geist
Vnd die entbrandte Glut vns endlich dahin reist
Wohin wir lieber gehn.
","['wir', 'lassen', 'es', 'geschehen', 'Vnd', 'suchen', 'nur', 'durch', 'Zeit', 'vnd', 'Langmut', 'vnd', 'Geduld', 'Zu', 'finden', 'disen', 'Schatz', 'der', 'vnverfälschten', 'Huld', '/', 'Da', 'vns', 'doch', 'mehr', 'denn', 'frey', 'durch', 'Macht', 'jhr', 'abzudringen', ';', 'Was', 'sie', 'durchauß', 'versagt', '.', 'Sie', 'weiß', ';', 'wir', 'können', 'zwingen', 'Doch', 'nein', '!', 'wir', 'wollen', 'nicht', '/', 'wo', 'nicht', 'der', 'harte', 'Geist', 'Vnd', 'die', 'entbrandte', 'Glut', 'vns', 'endlich', 'dahin', 'reist', 'Wohin', 'wir', 'lieber', 'gehn', '.']",
121,,,,,,VH,negativ,51110,CATMA_1A08CBA6-7FD1-4FF9-8D08-3F120A023A78,39,Emotionen des Leids,negativ,50911,Mitleid,"Was man jhr vor kan legen
Schlägt sie hochmüttig auß / vnd hört mit taubem Ohr
Diß lange Seufftzen an. Die Thränen brechen vor;
Sie würdig't nicht einmal den Jammer anzusehen
Den sie in vns erweckt /","['Was', 'man', 'jhr', 'vor', 'kan', 'legen', 'Schlägt', 'sie', 'hochmüttig', 'auß', '/', 'vnd', 'hört', 'mit', 'taubem', 'Ohr', 'Diß', 'lange', 'Seufftzen', 'an', '.', 'Die', 'Thränen', 'brechen', 'vor', ';', 'Sie', ""würdig't"", 'nicht', 'einmal', 'den', 'Jammer', 'anzusehen', 'Den', 'sie', 'in', 'vns', 'erweckt', '/']",
122,,,,,,VH,negativ,52145,CATMA_F5F6DCCC-2003-4DB8-B722-C035F50884A2,26,Emotionen des Leids,negativ,52014,Leid,"Die sich kein strenges Joch der Laster zwingen läst.
Wir dinen; unbefleckt! wir leiden; sonder Schande!
Wir tragen sonder Schmach! ","['Die', 'sich', 'kein', 'strenges', 'Joch', 'der', 'Laster', 'zwingen', 'läst', '.', 'Wir', 'dinen', ';', 'unbefleckt', '!', 'wir', 'leiden', ';', 'sonder', 'Schande', '!', 'Wir', 'tragen', 'sonder', 'Schmach', '!']",
123,,,,,,VH,positiv,52334,CATMA_A4931FC1-CB33-4FD0-B573-CCA7CF50C7A0_0,12,Emotionen der Zuneigung,positiv,52278,Lust,"Zwingt vns nicht diß zu thun was vns die Lib einbindet.
","['Zwingt', 'vns', 'nicht', 'diß', 'zu', 'thun', 'was', 'vns', 'die', 'Lib', 'einbindet', '.']",
124,,,,,,VH,positiv,52454,CATMA_A4931FC1-CB33-4FD0-B573-CCA7CF50C7A0_1,10,Emotionen der Zuneigung,positiv,52408,Lust,"Wol. vberwindet euch / vnd den gefasten Wahn.
","['Wol', '.', 'vberwindet', 'euch', '/', 'vnd', 'den', 'gefasten', 'Wahn', '.']",
125,,,,,,VH,positiv,52583,CATMA_A4931FC1-CB33-4FD0-B573-CCA7CF50C7A0_2,11,Emotionen der Zuneigung,positiv,52529,Lust,"Chach wird mit Lust vnd Zwang gerüst zu Felde zihen /
","['Chach', 'wird', 'mit', 'Lust', 'vnd', 'Zwang', 'gerüst', 'zu', 'Felde', 'zihen', '/']",
126,,,,,,VH,negativ,52712,CATMA_5BF1EDD6-77CD-4428-B4A2-8CE494473B02,11,Emotionen der Angst,negativ,52660,Angst,"Die nach dem Tode siht entsetzt sich wenn er rufft.
","['Die', 'nach', 'dem', 'Tode', 'siht', 'entsetzt', 'sich', 'wenn', 'er', 'rufft', '.']",
127,chach abas,,catharina,,,VH,positiv,52912,CATMA_4FED91CF-3AE2-4BAF-862D-6D04807C9DC5,5,Emotionen der Zuneigung,positiv,52889,Lust,"Zäumt eure böse Lüste.
","['Zäumt', 'eure', 'böse', 'Lüste', '.']",
128,,,,,,VH,negativ,54053,CATMA_4215A0EF-CB8D-4C93-A3ED-E6F0132E7C74,69,Emotionen des Leids,negativ,53673,Leid,"Wir von Eltern vnd Bekandten
Wir von Rath vnd Trost entblöst
Lissen Blut- vnd Bund-Verwandten
Auff der Häuser Brand gestöst.
Ach! man riß vns durch Gebeine
Glider / Cörper / Graus vnd Stanck.
Vnd zu stückte Marmelsteine /
Fessel / Spisse / Trotz vnd Zwang /
Zwischen angepfählten Leichen
In der rauhen Parthen Land /
Da wir Rosen gleich erbleichen
Durch der Sonnen Glut verbrand.
","['Wir', 'von', 'Eltern', 'vnd', 'Bekandten', 'Wir', 'von', 'Rath', 'vnd', 'Trost', 'entblöst', 'Lissen', 'Blut-', 'vnd', 'Bund-Verwandten', 'Auff', 'der', 'Häuser', 'Brand', 'gestöst', '.', 'Ach', '!', 'man', 'riß', 'vns', 'durch', 'Gebeine', 'Glider', '/', 'Cörper', '/', 'Graus', 'vnd', 'Stanck', '.', 'Vnd', 'zu', 'stückte', 'Marmelsteine', '/', 'Fessel', '/', 'Spisse', '/', 'Trotz', 'vnd', 'Zwang', '/', 'Zwischen', 'angepfählten', 'Leichen', 'In', 'der', 'rauhen', 'Parthen', 'Land', '/', 'Da', 'wir', 'Rosen', 'gleich', 'erbleichen', 'Durch', 'der', 'Sonnen', 'Glut', 'verbrand', '.']",
129,,,,,,VH,negativ,54115,CATMA_991F407D-7C5F-4405-9FE4-29E0F921E3D7,13,Emotionen des Leids,negativ,54053,Mitleid,"Da Princessin aller Frauen
(Ob du gleich vor Wehmut stürbst.)
","['Da', 'Princessin', 'aller', 'Frauen', '(', 'Ob', 'du', 'gleich', 'vor', 'Wehmut', 'stürbst', '.', ')']",
130,,,,,,VH,negativ,55252,CATMA_9BAB5800-09A9-483F-86D6-414588866F35,22,Emotionen des Leids,negativ,55154,Leid,"An einer Seiten Ruh! Ach Ruhe! wenn wir krigen!
Wenn wir besprungen Tag vnd Nacht zu Felde ligen.
","['An', 'einer', 'Seiten', 'Ruh', '!', 'Ach', 'Ruhe', '!', 'wenn', 'wir', 'krigen', '!', 'Wenn', 'wir', 'besprungen', 'Tag', 'vnd', 'Nacht', 'zu', 'Felde', 'ligen', '.']",
131,,,,,,VH,negativ,56262,CATMA_4DFB8818-49B0-40BE-8F98-4C0F1F265E4A_0,10,Emotionen des Leids,negativ,56211,Leid,"Ach leider! du verstehst die Hertzens Wunde nicht.
","['Ach', 'leider', '!', 'du', 'verstehst', 'die', 'Hertzens', 'Wunde', 'nicht', '.']",
132,,,,,,VH,negativ,56722,CATMA_4DFB8818-49B0-40BE-8F98-4C0F1F265E4A_1,45,Emotionen des Leids,negativ,56514,Leid,"Nein! Osman! nein! gejrrt! Es sind weit schärffer Klauen /
Die vns durch dise Brust biß in das Hertz gehauen /
Es ist ein ander Feind der dise Seele plagt;
Der disen Leib zerfleischt vnd an den Glidern nagt;
","['Nein', '!', 'Osman', '!', 'nein', '!', 'gejrrt', '!', 'Es', 'sind', 'weit', 'schärffer', 'Klauen', '/', 'Die', 'vns', 'durch', 'dise', 'Brust', 'biß', 'in', 'das', 'Hertz', 'gehauen', '/', 'Es', 'ist', 'ein', 'ander', 'Feind', 'der', 'dise', 'Seele', 'plagt', ';', 'Der', 'disen', 'Leib', 'zerfleischt', 'vnd', 'an', 'den', 'Glidern', 'nagt', ';']",
133,,,,,negativ,VH,positiv,56971,CATMA_8636042F-0C35-4516-BEC7-9F86F98D98FC_0,9,Emotionen der Zuneigung,negativ,56922,Liebe,"Vns hat ein höher Schmertz die Glider angefast /
","['Vns', 'hat', 'ein', 'höher', 'Schmertz', 'die', 'Glider', 'angefast', '/']",
134,,,,,negativ,VH,positiv,57093,CATMA_8636042F-0C35-4516-BEC7-9F86F98D98FC_1,8,Emotionen der Zuneigung,negativ,57044,Liebe,"Ein jnnerlicher Brand hat vnser Marck verzehret.
","['Ein', 'jnnerlicher', 'Brand', 'hat', 'vnser', 'Marck', 'verzehret', '.']",
135,,,,,,VH,positiv,57229,CATMA_E36F333A-7539-42AB-8F0F-8B0566D67C44,17,Emotionen der Freude,positiv,57148,Schadenfreude,"Der Artzt sucht vnsern Tod
Er schertzt mit vnser Angst / er lacht in vnser Noth.
","['Der', 'Artzt', 'sucht', 'vnsern', 'Tod', 'Er', 'schertzt', 'mit', 'vnser', 'Angst', '/', 'er', 'lacht', 'in', 'vnser', 'Noth', '.']",
136,seinel can,,,,,VH,negativ,57292,CATMA_06E6A514-F272-495E-AF70-D7178787EFD3_0,10,Emotionen der Ablehnung,negativ,57242,Ärger,"Solt' einer diß zu thun sich dörffen vnterstehen?
","['Solt', ""'"", 'einer', 'diß', 'zu', 'thun', 'sich', 'dörffen', 'vnterstehen', '?']",
137,seinel can,,,,,VH,negativ,57438,CATMA_06E6A514-F272-495E-AF70-D7178787EFD3_1,14,Emotionen der Ablehnung,negativ,57362,Ärger,"Man suche disen Brand zu dämpffen durch sein Blut
Vnd mehrer Aertzte fleiß.
","['Man', 'suche', 'disen', 'Brand', 'zu', 'dämpffen', 'durch', 'sein', 'Blut', 'Vnd', 'mehrer', 'Aertzte', 'fleiß', '.']",
138,,,,,,VH,negativ,57350,CATMA_B7FEE341-5D2F-46C7-9D31-05C714CE4182,10,Emotionen des Leids,negativ,57300,Leid,"Du sihst wir müssen nur in höchstem Ach vergehen!
","['Du', 'sihst', 'wir', 'müssen', 'nur', 'in', 'höchstem', 'Ach', 'vergehen', '!']",
