,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
357,von_tellheim (Major von Tellheim),,,,,VH,positiv,153815,CATMA_BBC8FF08-2EBB-4006-83AF-EF1ADDAAE755,19,Emotionen der Zuneigung,positiv,153701,Liebe,"Nicht weiter, liebste Minna, nicht weiter! Ergreift ihre Hand nochmals, ihr
                den Ring anzustecken.
","['Nicht', 'weiter', ',', 'liebste', 'Minna', ',', 'nicht', 'weiter', '!', 'Ergreift', 'ihre', 'Hand', 'nochmals', ',', 'ihr', 'den', 'Ring', 'anzustecken', '.']"
358,,,,,,VH,negativ,154525,CATMA_73149109-318E-43BE-BFCD-6B3879B4A887,10,Emotionen der Ablehnung,negativ,154449,Ärger,"Ärgernis
              und verbissene Wut hatten meine ganze Seele umnebelt;","['Ärgernis', 'und', 'verbissene', 'Wut', 'hatten', 'meine', 'ganze', 'Seele', 'umnebelt', ';']"
359,von_tellheim (Major von Tellheim),,das_fraeulein (Minna von Barnhelm),,,VH,positiv,154631,CATMA_78FDE73A-4819-4F06-BE40-126FAD0074EC,18,Emotionen der Zuneigung,positiv,154526,Liebe,"die Liebe selbst, in dem
              vollesten Glanze des Glücks, konnte sich darin nicht Tag schaffen.","['die', 'Liebe', 'selbst', ',', 'in', 'dem', 'vollesten', 'Glanze', 'des', 'Glücks', ',', 'konnte', 'sich', 'darin', 'nicht', 'Tag', 'schaffen', '.']"
360,von_tellheim (Major von Tellheim),,das_fraeulein (Minna von Barnhelm),,,VH,negativ,154860,CATMA_8FE8633A-5CE0-453E-B2ED-2094A5486923,33,Emotionen des Leids,negativ,154631,Mitleid," Aber sie sendet
              ihre Tochter, das Mitleid, die, mit dem finstern Schmerze vertrauter, die Nebel
              zerstreuet, und alle Zugänge meiner Seele den Eindrücken der Zärtlichkeit wiederum
              öffnet.","['Aber', 'sie', 'sendet', 'ihre', 'Tochter', ',', 'das', 'Mitleid', ',', 'die', ',', 'mit', 'dem', 'finstern', 'Schmerze', 'vertrauter', ',', 'die', 'Nebel', 'zerstreuet', ',', 'und', 'alle', 'Zugänge', 'meiner', 'Seele', 'den', 'Eindrücken', 'der', 'Zärtlichkeit', 'wiederum', 'öffnet', '.']"
361,von_tellheim (Major von Tellheim),,,,,VH,positiv,156115,CATMA_232C0A4F-655F-4D34-8401-067590E23F7B,205,Emotionen der Zuneigung,positiv,154861,Liebe,"Der Trieb der Selbsterhaltung erwacht, da ich etwas Kostbarers zu erhalten
              habe, als mich, und es durch mich zu erhalten habe. Lassen Sie sich, mein Fräulein,
              das Wort Mitleid nicht beleidigen. Von der unschuldigen Ursache unsers Unglücks,
              können wir es ohne Erniedrigung hören. Ich bin diese Ursache; durch mich, Minna,
              verlieren Sie Freunde und Anverwandte, Vermögen und Vaterland. Durch mich, in mir
              müssen Sie alles dieses wiederfinden, oder ich habe das Verderben der
              Liebenswürdigsten Ihres Geschlechts auf meiner Seele. Lassen Sie mich keine Zukunft
              denken, wo ich mich selbst hassen müßte. – Nein, nichts soll mich hier länger halten.
              Von diesem Augenblicke an, will ich dem Unrechte, das mir hier widerfährt, nichts als
              Verachtung entgegen setzen. Ist dieses Land die Welt? Geht hier allein die Sonne auf?
              Wo darf ich nicht hinkommen? Welche Dienste wird man mir verweigern? Und müßte ich sie
                 unter dem entferntesten Himmel suchen: folgen Sie mir nur getrost,
              liebste Minna; es soll uns an nichts fehlen. – Ich habe einen Freund, der mich gern
              unterstützet. –
","['Der', 'Trieb', 'der', 'Selbsterhaltung', 'erwacht', ',', 'da', 'ich', 'etwas', 'Kostbarers', 'zu', 'erhalten', 'habe', ',', 'als', 'mich', ',', 'und', 'es', 'durch', 'mich', 'zu', 'erhalten', 'habe', '.', 'Lassen', 'Sie', 'sich', ',', 'mein', 'Fräulein', ',', 'das', 'Wort', 'Mitleid', 'nicht', 'beleidigen', '.', 'Von', 'der', 'unschuldigen', 'Ursache', 'unsers', 'Unglücks', ',', 'können', 'wir', 'es', 'ohne', 'Erniedrigung', 'hören', '.', 'Ich', 'bin', 'diese', 'Ursache', ';', 'durch', 'mich', ',', 'Minna', ',', 'verlieren', 'Sie', 'Freunde', 'und', 'Anverwandte', ',', 'Vermögen', 'und', 'Vaterland', '.', 'Durch', 'mich', ',', 'in', 'mir', 'müssen', 'Sie', 'alles', 'dieses', 'wiederfinden', ',', 'oder', 'ich', 'habe', 'das', 'Verderben', 'der', 'Liebenswürdigsten', 'Ihres', 'Geschlechts', 'auf', 'meiner', 'Seele', '.', 'Lassen', 'Sie', 'mich', 'keine', 'Zukunft', 'denken', ',', 'wo', 'ich', 'mich', 'selbst', 'hassen', 'müßte', '.', '–', 'Nein', ',', 'nichts', 'soll', 'mich', 'hier', 'länger', 'halten', '.', 'Von', 'diesem', 'Augenblicke', 'an', ',', 'will', 'ich', 'dem', 'Unrechte', ',', 'das', 'mir', 'hier', 'widerfährt', ',', 'nichts', 'als', 'Verachtung', 'entgegen', 'setzen', '.', 'Ist', 'dieses', 'Land', 'die', 'Welt', '?', 'Geht', 'hier', 'allein', 'die', 'Sonne', 'auf', '?', 'Wo', 'darf', 'ich', 'nicht', 'hinkommen', '?', 'Welche', 'Dienste', 'wird', 'man', 'mir', 'verweigern', '?', 'Und', 'müßte', 'ich', 'sie', 'unter', 'dem', 'entferntesten', 'Himmel', 'suchen', ':', 'folgen', 'Sie', 'mir', 'nur', 'getrost', ',', 'liebste', 'Minna', ';', 'es', 'soll', 'uns', 'an', 'nichts', 'fehlen', '.', '–', 'Ich', 'habe', 'einen', 'Freund', ',', 'der', 'mich', 'gern', 'unterstützet', '.', '–']"
362,das_fraeulein (Minna von Barnhelm),das_fraeulein (Minna von Barnhelm),,Ereignis,,VH,positiv,156677,CATMA_9B890E77-0900-43E6-B113-E3B695970B3E,13,Emotionen der Freude,positiv,156617,Freude,"Franziska, hörst du? – Der Chevalier hat doch wahr geredet!
","['Franziska', ',', 'hörst', 'du', '?', '–', 'Der', 'Chevalier', 'hat', 'doch', 'wahr', 'geredet', '!']"
363,,,,Ereignis,,VH,positiv,157191,CATMA_3EE56096-C08F-42A2-8ED2-3CAE692AD269,9,Emotionen der Freude,positiv,157147,Freude,"Ich bin Ihnen für Ihre Mühe sehr verbunden.
","['Ich', 'bin', 'Ihnen', 'für', 'Ihre', 'Mühe', 'sehr', 'verbunden', '.']"
364,,,,,,VH,positiv,157800,CATMA_2BED7A75-96FB-40C0-926A-61BA5E117477,58,Emotionen der Zuneigung,positiv,157488,Liebe,"Wie? Sie trennen mein Schicksal noch von dem Ihrigen? – Aber warum steh ich an, es zu
              erbrechen? – Es kann mich nicht unglücklicher machen, als ich bin; nein, liebste
              Minna, es kann uns nicht unglücklicher machen; – wohl aber glücklicher! – Erlauben
              Sie, mein Fräulein! ","['Wie', '?', 'Sie', 'trennen', 'mein', 'Schicksal', 'noch', 'von', 'dem', 'Ihrigen', '?', '–', 'Aber', 'warum', 'steh', 'ich', 'an', ',', 'es', 'zu', 'erbrechen', '?', '–', 'Es', 'kann', 'mich', 'nicht', 'unglücklicher', 'machen', ',', 'als', 'ich', 'bin', ';', 'nein', ',', 'liebste', 'Minna', ',', 'es', 'kann', 'uns', 'nicht', 'unglücklicher', 'machen', ';', '–', 'wohl', 'aber', 'glücklicher', '!', '–', 'Erlauben', 'Sie', ',', 'mein', 'Fräulein', '!']"
365,franziska (Franziska),,,,,VH,negativ,158693,CATMA_0851F522-454C-4C2E-A435-1D85C34FBBC8,16,Emotionen des Leids,negativ,158621,Mitleid,"Und nun, gnädiges Fräulein, lassen Sie es mit dem armen Major gut sein.
","['Und', 'nun', ',', 'gnädiges', 'Fräulein', ',', 'lassen', 'Sie', 'es', 'mit', 'dem', 'armen', 'Major', 'gut', 'sein', '.']"
366,das_fraeulein (Minna von Barnhelm),,,,,VH,negativ,158805,CATMA_50FB6F13-99C0-4691-A189-D743A31749AE,18,Emotionen der Ablehnung,negativ,158708,Ärger,"O, über die Vorbitterin! Als ob der Knoten sich nicht von selbst bald lösen
              müßte.
","['O', ',', 'über', 'die', 'Vorbitterin', '!', 'Als', 'ob', 'der', 'Knoten', 'sich', 'nicht', 'von', 'selbst', 'bald', 'lösen', 'müßte', '.']"
367,,,,,,VH,positiv,159332,CATMA_27AEE83F-30E9-4DD4-93E9-12820B64FF64,95,Emotionen der Freude,positiv,158839,Freude,"mit der lebhaftesten Rührung.
Ha! er hat sich auch hier nicht verleugnet! – O, mein Fräulein, welche Gerechtigkeit!
              – Welche Gnade! – Das ist mehr, als ich erwartet! – Mehr, als ich verdiene! – Mein
              Glück, meine Ehre, alles ist wiederhergestellt! – Ich träume doch nicht? Indem
                er wieder in den Brief sieht, als um sich nochmals zu überzeugen.
 Nein, kein
              Blendwerk meiner Wünsche! – Lesen Sie selbst, mein Fräulein; lesen Sie selbst!
","['mit', 'der', 'lebhaftesten', 'Rührung', '.', 'Ha', '!', 'er', 'hat', 'sich', 'auch', 'hier', 'nicht', 'verleugnet', '!', '–', 'O', ',', 'mein', 'Fräulein', ',', 'welche', 'Gerechtigkeit', '!', '–', 'Welche', 'Gnade', '!', '–', 'Das', 'ist', 'mehr', ',', 'als', 'ich', 'erwartet', '!', '–', 'Mehr', ',', 'als', 'ich', 'verdiene', '!', '–', 'Mein', 'Glück', ',', 'meine', 'Ehre', ',', 'alles', 'ist', 'wiederhergestellt', '!', '–', 'Ich', 'träume', 'doch', 'nicht', '?', 'Indem', 'er', 'wieder', 'in', 'den', 'Brief', 'sieht', ',', 'als', 'um', 'sich', 'nochmals', 'zu', 'überzeugen', '.', 'Nein', ',', 'kein', 'Blendwerk', 'meiner', 'Wünsche', '!', '–', 'Lesen', 'Sie', 'selbst', ',', 'mein', 'Fräulein', ';', 'lesen', 'Sie', 'selbst', '!']"
368,,,,,,VH,positiv,159573,CATMA_13B88609-5349-463F-A457-8D4B066832D1,35,Emotionen der Freude,positiv,159405,Freude,"Unbescheiden? Der Brief ist an mich; an Ihren Tellheim, Minna. Er enthält, – was
              Ihnen Ihr Oheim nicht nehmen kann. Sie müssen ihn lesen; lesen Sie doch!
","['Unbescheiden', '?', 'Der', 'Brief', 'ist', 'an', 'mich', ';', 'an', 'Ihren', 'Tellheim', ',', 'Minna', '.', 'Er', 'enthält', ',', '–', 'was', 'Ihnen', 'Ihr', 'Oheim', 'nicht', 'nehmen', 'kann', '.', 'Sie', 'müssen', 'ihn', 'lesen', ';', 'lesen', 'Sie', 'doch', '!']"
369,von_tellheim (Major von Tellheim),,,Ereignis,,VH,positiv,160531,CATMA_D6D527E1-7B2F-4892-886F-EC141302D983,10,Emotionen der Freude,positiv,160489,Freude,"Nun, was sagen Sie hierzu? mein Fräulein?
","['Nun', ',', 'was', 'sagen', 'Sie', 'hierzu', '?', 'mein', 'Fräulein', '?']"
370,,,,,,VH,positiv,162950,CATMA_DE260F2C-9E54-400D-A049-25D4C1612824,312,Emotionen der Zuneigung,positiv,161054,Liebe,"Und Sie kennen mich nicht besser? – Nein, da mir das Glück soviel zurückgibt, als
              genug ist, die Wünsche eines vernünftigen Mannes zu befriedigen, soll es einzig von
              meiner Minna abhangen, ob ich sonst noch jemanden wieder zugehören soll, als ihr.
              Ihrem Dienste allein sei mein ganzes Leben gewidmet! Die Dienste der Großen sind
              gefährlich, und lohnen der Mühe, des Zwanges, der Erniedrigung nicht, die sie kosten.
              Minna ist keine von den Eiteln, die in ihren Männern nichts als den Titel und die
              Ehrenstelle lieben. Sie wird mich um mich selbst lieben; und ich werde um sie die
              ganze Welt vergessen. Ich ward Soldat, aus Parteilichkeit, ich weiß selbst nicht für
              welche politische Grundsätze, und aus der Grille, daß es für jeden ehrlichen Mann gut
              sei, sich in diesem Stande eine Zeitlang zu versuchen, um sich mit allem, was Gefahr
              heißt, vertraulich zu machen, und Kälte und Entschlossenheit zu lernen. Nur die
              äußerste Not hätte mich zwingen können, aus diesem Versuche eine Bestimmung, aus
              dieser gelegentlichen Beschäftigung ein Handwerk zu machen. Aber nun, da mich nichts
              mehr zwingt, nun ist mein ganzer Ehrgeiz wiederum einzig und allein, ein ruhiger und
              zufriedener Mensch zu sein. Der werde ich mit Ihnen, liebste Minna, unfehlbar werden;
              der werde ich in Ihrer Gesellschaft unveränderlich bleiben. – Morgen verbinde uns das
              heiligste Band; und sodann wollen wir um uns sehen, und wollen in der ganzen weiten
              bewohnten Welt den stillsten, heitersten, lachendsten Winkel suchen, dem 
              zum Paradiese nichts fehlt, als ein glückliches Paar. Da wollen wir wohnen; da soll
              jeder unsrer Tage – Was ist Ihnen, mein Fräulein? ","['Und', 'Sie', 'kennen', 'mich', 'nicht', 'besser', '?', '–', 'Nein', ',', 'da', 'mir', 'das', 'Glück', 'soviel', 'zurückgibt', ',', 'als', 'genug', 'ist', ',', 'die', 'Wünsche', 'eines', 'vernünftigen', 'Mannes', 'zu', 'befriedigen', ',', 'soll', 'es', 'einzig', 'von', 'meiner', 'Minna', 'abhangen', ',', 'ob', 'ich', 'sonst', 'noch', 'jemanden', 'wieder', 'zugehören', 'soll', ',', 'als', 'ihr', '.', 'Ihrem', 'Dienste', 'allein', 'sei', 'mein', 'ganzes', 'Leben', 'gewidmet', '!', 'Die', 'Dienste', 'der', 'Großen', 'sind', 'gefährlich', ',', 'und', 'lohnen', 'der', 'Mühe', ',', 'des', 'Zwanges', ',', 'der', 'Erniedrigung', 'nicht', ',', 'die', 'sie', 'kosten', '.', 'Minna', 'ist', 'keine', 'von', 'den', 'Eiteln', ',', 'die', 'in', 'ihren', 'Männern', 'nichts', 'als', 'den', 'Titel', 'und', 'die', 'Ehrenstelle', 'lieben', '.', 'Sie', 'wird', 'mich', 'um', 'mich', 'selbst', 'lieben', ';', 'und', 'ich', 'werde', 'um', 'sie', 'die', 'ganze', 'Welt', 'vergessen', '.', 'Ich', 'ward', 'Soldat', ',', 'aus', 'Parteilichkeit', ',', 'ich', 'weiß', 'selbst', 'nicht', 'für', 'welche', 'politische', 'Grundsätze', ',', 'und', 'aus', 'der', 'Grille', ',', 'daß', 'es', 'für', 'jeden', 'ehrlichen', 'Mann', 'gut', 'sei', ',', 'sich', 'in', 'diesem', 'Stande', 'eine', 'Zeitlang', 'zu', 'versuchen', ',', 'um', 'sich', 'mit', 'allem', ',', 'was', 'Gefahr', 'heißt', ',', 'vertraulich', 'zu', 'machen', ',', 'und', 'Kälte', 'und', 'Entschlossenheit', 'zu', 'lernen', '.', 'Nur', 'die', 'äußerste', 'Not', 'hätte', 'mich', 'zwingen', 'können', ',', 'aus', 'diesem', 'Versuche', 'eine', 'Bestimmung', ',', 'aus', 'dieser', 'gelegentlichen', 'Beschäftigung', 'ein', 'Handwerk', 'zu', 'machen', '.', 'Aber', 'nun', ',', 'da', 'mich', 'nichts', 'mehr', 'zwingt', ',', 'nun', 'ist', 'mein', 'ganzer', 'Ehrgeiz', 'wiederum', 'einzig', 'und', 'allein', ',', 'ein', 'ruhiger', 'und', 'zufriedener', 'Mensch', 'zu', 'sein', '.', 'Der', 'werde', 'ich', 'mit', 'Ihnen', ',', 'liebste', 'Minna', ',', 'unfehlbar', 'werden', ';', 'der', 'werde', 'ich', 'in', 'Ihrer', 'Gesellschaft', 'unveränderlich', 'bleiben', '.', '–', 'Morgen', 'verbinde', 'uns', 'das', 'heiligste', 'Band', ';', 'und', 'sodann', 'wollen', 'wir', 'um', 'uns', 'sehen', ',', 'und', 'wollen', 'in', 'der', 'ganzen', 'weiten', 'bewohnten', 'Welt', 'den', 'stillsten', ',', 'heitersten', ',', 'lachendsten', 'Winkel', 'suchen', ',', 'dem', 'zum', 'Paradiese', 'nichts', 'fehlt', ',', 'als', 'ein', 'glückliches', 'Paar', '.', 'Da', 'wollen', 'wir', 'wohnen', ';', 'da', 'soll', 'jeder', 'unsrer', 'Tage', '–', 'Was', 'ist', 'Ihnen', ',', 'mein', 'Fräulein', '?']"
371,,,von_tellheim (Major von Tellheim),,,VH,positiv,163039,CATMA_FEDDF3E7-9EB8-457E-BA6E-8CBD04FB5583,14,Emotionen der Zuneigung,positiv,162950,Liebe,"Die sich unruhig hin und
                herwendet, und ihre Rührung zu verbergen sucht.
","['Die', 'sich', 'unruhig', 'hin', 'und', 'herwendet', ',', 'und', 'ihre', 'Rührung', 'zu', 'verbergen', 'sucht', '.']"
372,,,,,,VH,negativ,163191,CATMA_2360A1D0-1DDF-412E-AF17-BE6B59623B82,22,Emotionen des Leids,negativ,163068,Leid,"Sie sind sehr grausam, Tellheim, mir ein Glück so reizend darzustellen, dem ich
              entsagen muß. Mein Verlust –
","['Sie', 'sind', 'sehr', 'grausam', ',', 'Tellheim', ',', 'mir', 'ein', 'Glück', 'so', 'reizend', 'darzustellen', ',', 'dem', 'ich', 'entsagen', 'muß', '.', 'Mein', 'Verlust', '–']"
373,,,,,,VH,positiv,163738,CATMA_AE161F79-9087-47CE-BE44-D0A5AEF17D6F,95,Emotionen der Zuneigung,positiv,163206,Liebe,"Ihr Verlust? – Was nennen Sie Ihren Verlust? Alles, was Minna verlieren konnte, ist
              nicht Minna. Sie sind noch das süßeste, lieblichste, holdseligste, beste Geschöpf
              unter der Sonne; ganz Güte und Großmut, ganz Unschuld und Freude! – Dann und wann ein
              kleiner Mutwille; hier und da ein wenig Eigensinn – Desto besser! desto besser! Minna
              wäre sonst ein Engel, den ich mit Schaudern verehren müßte, den ich nicht lieben
              könnte. Ergreift ihre Hand, sie zu küssen.
","['Ihr', 'Verlust', '?', '–', 'Was', 'nennen', 'Sie', 'Ihren', 'Verlust', '?', 'Alles', ',', 'was', 'Minna', 'verlieren', 'konnte', ',', 'ist', 'nicht', 'Minna', '.', 'Sie', 'sind', 'noch', 'das', 'süßeste', ',', 'lieblichste', ',', 'holdseligste', ',', 'beste', 'Geschöpf', 'unter', 'der', 'Sonne', ';', 'ganz', 'Güte', 'und', 'Großmut', ',', 'ganz', 'Unschuld', 'und', 'Freude', '!', '–', 'Dann', 'und', 'wann', 'ein', 'kleiner', 'Mutwille', ';', 'hier', 'und', 'da', 'ein', 'wenig', 'Eigensinn', '–', 'Desto', 'besser', '!', 'desto', 'besser', '!', 'Minna', 'wäre', 'sonst', 'ein', 'Engel', ',', 'den', 'ich', 'mit', 'Schaudern', 'verehren', 'müßte', ',', 'den', 'ich', 'nicht', 'lieben', 'könnte', '.', 'Ergreift', 'ihre', 'Hand', ',', 'sie', 'zu', 'küssen', '.']"
374,von_tellheim (Major von Tellheim),das_fraeulein (Minna von Barnhelm),das_fraeulein (Minna von Barnhelm),,,VH,positiv,163997,CATMA_142E4268-712C-43A7-AF5C-10CCBB8138F1,22,Emotionen der Zuneigung,positiv,163835,Liebe,"Ist dieser schmeichelnde,
              stürmische Liebhaber der kalte Tellheim? – Konnte nur sein wiederkehrendes Glück ihn
              in dieses Feuer setzen?","['Ist', 'dieser', 'schmeichelnde', ',', 'stürmische', 'Liebhaber', 'der', 'kalte', 'Tellheim', '?', '–', 'Konnte', 'nur', 'sein', 'wiederkehrendes', 'Glück', 'ihn', 'in', 'dieses', 'Feuer', 'setzen', '?']"
375,,,,,,VH,positiv,164700,CATMA_CD017D71-B653-45F1-8DA4-37FB205C6261,121,Emotionen der Freude,positiv,163998,Schadenfreude,"– Er erlaube mir, daß ich, bei seiner fliegenden Hitze, für
              uns beide Überlegung behalte. – Als er selbst überlegen konnte, hörte ich ihn sagen:
              es sei eine nichtswürdige Liebe, die kein Bedenken trage, ihren Gegenstand der
              Verachtung auszusetzen. – Recht; aber ich bestrebe mich einer eben so reinen und edeln
              Liebe, als er. – Jetzt, da ihn die Ehre ruft, da sich ein großer Monarch um ihn
              bewirbt, sollte ich zugeben, daß er sich verliebten Träumereien mit mir überließe? daß
              der ruhmvolle Krieger in einen tändelnden Schäfer ausarte? – Nein, Herr Major, folgen
              Sie dem Wink Ihres bessern Schicksals –
","['–', 'Er', 'erlaube', 'mir', ',', 'daß', 'ich', ',', 'bei', 'seiner', 'fliegenden', 'Hitze', ',', 'für', 'uns', 'beide', 'Überlegung', 'behalte', '.', '–', 'Als', 'er', 'selbst', 'überlegen', 'konnte', ',', 'hörte', 'ich', 'ihn', 'sagen', ':', 'es', 'sei', 'eine', 'nichtswürdige', 'Liebe', ',', 'die', 'kein', 'Bedenken', 'trage', ',', 'ihren', 'Gegenstand', 'der', 'Verachtung', 'auszusetzen', '.', '–', 'Recht', ';', 'aber', 'ich', 'bestrebe', 'mich', 'einer', 'eben', 'so', 'reinen', 'und', 'edeln', 'Liebe', ',', 'als', 'er', '.', '–', 'Jetzt', ',', 'da', 'ihn', 'die', 'Ehre', 'ruft', ',', 'da', 'sich', 'ein', 'großer', 'Monarch', 'um', 'ihn', 'bewirbt', ',', 'sollte', 'ich', 'zugeben', ',', 'daß', 'er', 'sich', 'verliebten', 'Träumereien', 'mit', 'mir', 'überließe', '?', 'daß', 'der', 'ruhmvolle', 'Krieger', 'in', 'einen', 'tändelnden', 'Schäfer', 'ausarte', '?', '–', 'Nein', ',', 'Herr', 'Major', ',', 'folgen', 'Sie', 'dem', 'Wink', 'Ihres', 'bessern', 'Schicksals', '–']"
376,von_tellheim (Major von Tellheim),von_tellheim (Major von Tellheim),das_fraeulein (Minna von Barnhelm),,,VH,positiv,165136,CATMA_B504809A-1CDD-4CB4-B3EF-170A46C573A6,78,Emotionen der Zuneigung,positiv,164715,Liebe,"Nun wohl! Wenn Ihnen die große Welt reizender ist, Minna, – wohl! so behalte uns die
              große Welt! – Wie klein, wie armselig ist diese große Welt – Sie kennen sie nur erst
              von ihrer Flitterseite. Aber gewiß, Minna, Sie werden – Es sei! Bis dahin, wohl! Es
              soll Ihren Vollkommenheiten nicht an Bewunderern fehlen, und meinem Glücke wird es
              nicht an Neidern gebrechen.
","['Nun', 'wohl', '!', 'Wenn', 'Ihnen', 'die', 'große', 'Welt', 'reizender', 'ist', ',', 'Minna', ',', '–', 'wohl', '!', 'so', 'behalte', 'uns', 'die', 'große', 'Welt', '!', '–', 'Wie', 'klein', ',', 'wie', 'armselig', 'ist', 'diese', 'große', 'Welt', '–', 'Sie', 'kennen', 'sie', 'nur', 'erst', 'von', 'ihrer', 'Flitterseite', '.', 'Aber', 'gewiß', ',', 'Minna', ',', 'Sie', 'werden', '–', 'Es', 'sei', '!', 'Bis', 'dahin', ',', 'wohl', '!', 'Es', 'soll', 'Ihren', 'Vollkommenheiten', 'nicht', 'an', 'Bewunderern', 'fehlen', ',', 'und', 'meinem', 'Glücke', 'wird', 'es', 'nicht', 'an', 'Neidern', 'gebrechen', '.']"
377,,,,,,VH,positiv,165719,CATMA_ECFBF9F6-853C-420C-B9A3-DDD9B05DC8C9,40,Emotionen der Zuneigung,positiv,165508,Liebe,"Wer darf so sprechen? – Ah, Minna, ich erschrecke vor mir selbst, wenn ich mir
              vorstelle, daß jemand anders dieses gesagt hätte, als Sie. Meine Wut gegen ihn würde
              ohne Grenzen sein.
","['Wer', 'darf', 'so', 'sprechen', '?', '–', 'Ah', ',', 'Minna', ',', 'ich', 'erschrecke', 'vor', 'mir', 'selbst', ',', 'wenn', 'ich', 'mir', 'vorstelle', ',', 'daß', 'jemand', 'anders', 'dieses', 'gesagt', 'hätte', ',', 'als', 'Sie', '.', 'Meine', 'Wut', 'gegen', 'ihn', 'würde', 'ohne', 'Grenzen', 'sein', '.']"
378,,,,,,VH,negativ,165898,CATMA_3DF4491D-3C80-4F71-A7EF-02174C1ED696,28,Emotionen der Angst,negativ,165734,Angst,"Nun da! Das eben besorge ich. Sie würden nicht die geringste Spötterei über mich
              dulden, und doch würden Sie täglich die bittersten einzunehmen haben.","['Nun', 'da', '!', 'Das', 'eben', 'besorge', 'ich', '.', 'Sie', 'würden', 'nicht', 'die', 'geringste', 'Spötterei', 'über', 'mich', 'dulden', ',', 'und', 'doch', 'würden', 'Sie', 'täglich', 'die', 'bittersten', 'einzunehmen', 'haben', '.']"
379,,,,,,VH,negativ,166215,CATMA_07BC4597-44B2-4B1D-B296-A78A1DC6C757,33,Emotionen der Angst,negativ,166049,Angst,"Ehe Sie ausreden, Fräulein, – ich beschwöre Sie, Minna! – überlegen Sie es noch einen
              Augenblick, daß Sie mir das Urteil über Leben und Tod sprechen! –
","['Ehe', 'Sie', 'ausreden', ',', 'Fräulein', ',', '–', 'ich', 'beschwöre', 'Sie', ',', 'Minna', '!', '–', 'überlegen', 'Sie', 'es', 'noch', 'einen', 'Augenblick', ',', 'daß', 'Sie', 'mir', 'das', 'Urteil', 'über', 'Leben', 'und', 'Tod', 'sprechen', '!', '–']"
