,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,File
289,lisette,lisette,,,,VH,negativ,3833,CATMA_A0598B94-1190-4CC7-9640-CE827067578C,18,Emotionen der Ablehnung,negativ,3736,Ärger,"Im Stalle? die Ritter in großen Perücken? Das ist ja eine Schmach für die
              Familie.
","['Im', 'Stalle', '?', 'die', 'Ritter', 'in', 'großen', 'Perücken', '?', 'Das', 'ist', 'ja', 'eine', 'Schmach', 'für', 'die', 'Familie', '.']",Postzug_main_emotion_class_filtered.csv
290,lisette,lisette,,,,VH,negativ,4126,CATMA_9F68B77C-E95F-4DC1-ADE4-01AB317CE7D0,9,Emotionen des Leids,negativ,4091,Mitleid,"O sagen Sie ihr das mit guter Art.
","['O', 'sagen', 'Sie', 'ihr', 'das', 'mit', 'guter', 'Art', '.']",Postzug_main_emotion_class_filtered.csv
291,lisette,lisette,,,,VH,negativ,4955,CATMA_0B9E06AE-8BF2-4830-9043-01CCA3A92897,66,Emotionen der Ablehnung,negativ,4560,Ärger,"Der bekümmert sich wenig um die Ritter in großen Perücken; wenn er nur täglich feinen
              Hasen erlegt. Stellen Sie sich vor: Am Verlöbnißtage seiner einzigen Tochter, läuft er
              seit Sonnen- Aufgang auf der Jagd herum; der Bräutigam soll jeden Augenblick
              eintreffen; es ist bald Mittag; und Er, der Herr vom Hause, streicht noch die Felder
              ab.
","['Der', 'bekümmert', 'sich', 'wenig', 'um', 'die', 'Ritter', 'in', 'großen', 'Perücken', ';', 'wenn', 'er', 'nur', 'täglich', 'feinen', 'Hasen', 'erlegt', '.', 'Stellen', 'Sie', 'sich', 'vor', ':', 'Am', 'Verlöbnißtage', 'seiner', 'einzigen', 'Tochter', ',', 'läuft', 'er', 'seit', 'Sonnen-', 'Aufgang', 'auf', 'der', 'Jagd', 'herum', ';', 'der', 'Bräutigam', 'soll', 'jeden', 'Augenblick', 'eintreffen', ';', 'es', 'ist', 'bald', 'Mittag', ';', 'und', 'Er', ',', 'der', 'Herr', 'vom', 'Hause', ',', 'streicht', 'noch', 'die', 'Felder', 'ab', '.']",Postzug_main_emotion_class_filtered.csv
292,,lisette,,,,VH,negativ,5227,CATMA_B1F92B3C-3E8A-4471-B770-A4F6B6E6F0D0_1,19,Emotionen des Leids,negativ,5109,Mitleid,"Vielleicht merkt er, daß seiner Tochter etwas ganz Anders am Herzen liegt, als der
              angezogene Reitbahn.
","['Vielleicht', 'merkt', 'er', ',', 'daß', 'seiner', 'Tochter', 'etwas', 'ganz', 'Anders', 'am', 'Herzen', 'liegt', ',', 'als', 'der', 'angezogene', 'Reitbahn', '.']",Postzug_main_emotion_class_filtered.csv
293,,lisette,,,,VH,positiv,5227,CATMA_5EFB52AB-16F6-4121-BC63-387A4279E465,14,Emotionen der Zuneigung,positiv,5134,Liebe,"seiner Tochter etwas ganz Anders am Herzen liegt, als der
              angezogene Reitbahn.
","['seiner', 'Tochter', 'etwas', 'ganz', 'Anders', 'am', 'Herzen', 'liegt', ',', 'als', 'der', 'angezogene', 'Reitbahn', '.']",Postzug_main_emotion_class_filtered.csv
294,leonore,der_verwalter,,,,VH,positiv,5254,CATMA_DF0C4038-9700-4A9A-B818-445342161FE1,3,Emotionen der Zuneigung,positiv,5243,Liebe,"Der Major?
","['Der', 'Major', '?']",Postzug_main_emotion_class_filtered.csv
295,lisette,lisette,,,,VH,positiv,5301,CATMA_FBA49DB4-F690-4B3F-9FA8-7E62B1705E54,8,Emotionen der Zuneigung,positiv,5264,Verehrung,Der ist aber auch ein ander Geschöpf.,"['Der', 'ist', 'aber', 'auch', 'ein', 'ander', 'Geschöpf', '.']",Postzug_main_emotion_class_filtered.csv
296,,,,,,VH,negativ,5372,CATMA_0112EFBE-803E-4DAC-AB43-D685A1B7E530,11,Emotionen des Leids,negativ,5302,Mitleid,"Gewiß, ich betaure unser Fräulein vom Grunde
              der Seele.
","['Gewiß', ',', 'ich', 'betaure', 'unser', 'Fräulein', 'vom', 'Grunde', 'der', 'Seele', '.']",Postzug_main_emotion_class_filtered.csv
297,,der_verwalter,,,,VH,positiv,5502,CATMA_0D726C6B-336E-43D0-964E-60B057647D40,5,Emotionen der Zuneigung,positiv,5465,Liebe,"er liebt
              seine Tochter;","['er', 'liebt', 'seine', 'Tochter', ';']",Postzug_main_emotion_class_filtered.csv
298,,der_verwalter,,,,VH,negativ,5558,CATMA_DEF00CF5-6780-4C86-BA2B-CBE8E9D12C2F,10,Emotionen des Leids,negativ,5503,Leid,warum zwingt er sie denn zu einer unangenehmen Heyrath?,"['warum', 'zwingt', 'er', 'sie', 'denn', 'zu', 'einer', 'unangenehmen', 'Heyrath', '?']",Postzug_main_emotion_class_filtered.csv
299,lisette,lisette,,,,VH,negativ,5690,CATMA_0946D741-AC7B-4D2A-A6D3-709C753B30F8,18,Emotionen der Ablehnung,negativ,5569,Ärger,"Er zwingt sie nicht: er überläßt nur diese Kleinigkeit seiner Gemahlinn, und besorgt
              seine Jagd-Geschäfte.
","['Er', 'zwingt', 'sie', 'nicht', ':', 'er', 'überläßt', 'nur', 'diese', 'Kleinigkeit', 'seiner', 'Gemahlinn', ',', 'und', 'besorgt', 'seine', 'Jagd-Geschäfte', '.']",Postzug_main_emotion_class_filtered.csv
300,,lisette,,,,VH,positiv,5878,CATMA_ECD504E6-25A7-42A5-85F9-A9C7BFAE52F0,20,Emotionen der Zuneigung,positiv,5777,Freundschaft,"Seit einigen Tagen, da er mit ihm auf der Jagd herumläuft, ist er ihm so
              ziemlich hold.","['Seit', 'einigen', 'Tagen', ',', 'da', 'er', 'mit', 'ihm', 'auf', 'der', 'Jagd', 'herumläuft', ',', 'ist', 'er', 'ihm', 'so', 'ziemlich', 'hold', '.']",Postzug_main_emotion_class_filtered.csv
301,lisette,lisette,,,,VH,negativ,5921,CATMA_609C3CD8-4CF2-4AE7-BE02-A68A449057A9,9,Emotionen des Leids,negativ,5879,Mitleid,Aber wozu kann das dem guten Major nützen?,"['Aber', 'wozu', 'kann', 'das', 'dem', 'guten', 'Major', 'nützen', '?']",Postzug_main_emotion_class_filtered.csv
302,,lisette,,,,VH,negativ,5979,CATMA_F438E520-9B2C-4FCC-8255-3BABB8CA4CD9,7,Emotionen der Ablehnung,negativ,5922,Abscheu,"Die Baroninn kann ihn
              durchaus nicht leiden","['Die', 'Baroninn', 'kann', 'ihn', 'durchaus', 'nicht', 'leiden']",Postzug_main_emotion_class_filtered.csv
303,,die_baroninn,,,,VH,negativ,7560,CATMA_E0C81223-87AE-4685-87C9-C7A621ECD1EB,14,Emotionen der Angst,negativ,7498,Angst,Ich versteh' es nicht. Wenn ihm nur kein Unglück begegnet ist!,"['Ich', 'versteh', ""'"", 'es', 'nicht', '.', 'Wenn', 'ihm', 'nur', 'kein', 'Unglück', 'begegnet', 'ist', '!']",Postzug_main_emotion_class_filtered.csv
304,,die_baroninn,,,,VH,negativ,7762,CATMA_891F6448-0C0B-421D-9F85-B58F1B8570E0,19,Emotionen der Angst,negativ,7646,Angst,"den ich vielleicht mit
              Furcht empfangen würde, wenn ich mich nicht so gut auf alles vorgesehen hätte.
","['den', 'ich', 'vielleicht', 'mit', 'Furcht', 'empfangen', 'würde', ',', 'wenn', 'ich', 'mich', 'nicht', 'so', 'gut', 'auf', 'alles', 'vorgesehen', 'hätte', '.']",Postzug_main_emotion_class_filtered.csv
305,,die_baroninn,,,,VH,positiv,8013,CATMA_54E44CF4-5411-42B4-A420-86E5A316E020,18,Emotionen der Freude,positiv,7903,Freude,"Und ich glaube, sie würden nicht gewahr werden, daß sie sich außerhalb der Hauptstadt
              befänden.
","['Und', 'ich', 'glaube', ',', 'sie', 'würden', 'nicht', 'gewahr', 'werden', ',', 'daß', 'sie', 'sich', 'außerhalb', 'der', 'Hauptstadt', 'befänden', '.']",Postzug_main_emotion_class_filtered.csv
306,der_verwalter,der_verwalter,,,,VH,positiv,9240,CATMA_20FBF1D8-B317-427D-91E9-1BAE05688166,20,Emotionen der Zuneigung,positiv,9097,Verehrung,"Desto besser! Euer hochfreyherrlichen Gnaden Art zu leben, wird endlich die längst
              verdiente Bewunderung eines Kenners erhalten.
","['Desto', 'besser', '!', 'Euer', 'hochfreyherrlichen', 'Gnaden', 'Art', 'zu', 'leben', ',', 'wird', 'endlich', 'die', 'längst', 'verdiente', 'Bewunderung', 'eines', 'Kenners', 'erhalten', '.']",Postzug_main_emotion_class_filtered.csv
307,,die_baroninn,,,,VH,positiv,11096,CATMA_E8204E02-3DB8-4EBB-8215-5419D0E6D94E,24,Emotionen der Freude,positiv,10955,Freude,"Und ihre walzerischen Tänze? – Ich bekenne, sie hätten mich zum Tanzen gebracht, wenn
              mich nicht meine Geburt abgehalten hätte.","['Und', 'ihre', 'walzerischen', 'Tänze', '?', '–', 'Ich', 'bekenne', ',', 'sie', 'hätten', 'mich', 'zum', 'Tanzen', 'gebracht', ',', 'wenn', 'mich', 'nicht', 'meine', 'Geburt', 'abgehalten', 'hätte', '.']",Postzug_main_emotion_class_filtered.csv
308,die_baroninn,die_baroninn,,,,VH,positiv,11532,CATMA_213E2357-5C04-448A-9FE3-B28D552BB09F,30,Emotionen der Freude,positiv,11400,Freude,"Nun Leonore! du glückliches Mädchen! komm her, laß dich betrachten – Gut! – recht  gut. Das sieht anders aus, als dein erster Anzug.","['Nun', 'Leonore', '!', 'du', 'glückliches', 'Mädchen', '!', 'komm', 'her', ',', 'laß', 'dich', 'betrachten', '–', 'Gut', '!', '–', 'recht', 'gut', '.', 'Das', 'sieht', 'anders', 'aus', ',', 'als', 'dein', 'erster', 'Anzug', '.']",Postzug_main_emotion_class_filtered.csv
309,,die_baroninn,,,,VH,negativ,11868,CATMA_8E3781DE-DA35-4202-94B7-13FDA65D2ED6,14,Emotionen der Angst,negativ,11780,Angst,"und ich fürchte die Kritik des Grafen
              von Blumenkranz, wie den bösen Feind","['und', 'ich', 'fürchte', 'die', 'Kritik', 'des', 'Grafen', 'von', 'Blumenkranz', ',', 'wie', 'den', 'bösen', 'Feind']",Postzug_main_emotion_class_filtered.csv
310,,die_baroninn,,,,VH,negativ,13362,CATMA_3E50B4F9-6AA7-4FBF-9D0E-E6D440EBA7E9,14,Emotionen des Leids,negativ,13292,Leid,"Lisette! was steckt dem Mädchen im Kopfe, daß sie so betrübt aussieht ","['Lisette', '!', 'was', 'steckt', 'dem', 'Mädchen', 'im', 'Kopfe', ',', 'daß', 'sie', 'so', 'betrübt', 'aussieht']",Postzug_main_emotion_class_filtered.csv
311,,die_baroninn,,,,VH,negativ,13936,CATMA_5C6863AB-B9DF-40DE-A89D-EA4511CA418E,11,Emotionen des Leids,negativ,13866,Leid,"Sag mir aufrichtig, warum meine Tochter so traurig
              ist. ","['Sag', 'mir', 'aufrichtig', ',', 'warum', 'meine', 'Tochter', 'so', 'traurig', 'ist', '.']",Postzug_main_emotion_class_filtered.csv
312,,lisette,,,,VH,positiv,14279,CATMA_2A7EC5E4-2D73-4AE4-A6AF-84178E54EDAB,21,Emotionen der Zuneigung,positiv,14143,Liebe,"allein, drey Monate sind eine Zeit – während der – in dem
              Herzen eines Frauenzimmers viele Veränderungen vorgehen können.
","['allein', ',', 'drey', 'Monate', 'sind', 'eine', 'Zeit', '–', 'während', 'der', '–', 'in', 'dem', 'Herzen', 'eines', 'Frauenzimmers', 'viele', 'Veränderungen', 'vorgehen', 'können', '.']",Postzug_main_emotion_class_filtered.csv
313,,die_baroninn,,,,VH,positiv,14562,CATMA_4ADE7EF9-1A93-4EEC-8D6C-7DF5B0A773BA_0,42,Emotionen der Zuneigung,positiv,14294,Liebe,"Was für Veränderungen? Sie hat seit dieser Zeit keine andere Mannsperson gesehen. Die
              Offiziers, die in unserer Nachbarschaft die Quartiere  bezogen, die werden
              ihr doch den Kopf nicht schwindlich machen. Der Hauptmann achtet sie gar nicht;","['Was', 'für', 'Veränderungen', '?', 'Sie', 'hat', 'seit', 'dieser', 'Zeit', 'keine', 'andere', 'Mannsperson', 'gesehen', '.', 'Die', 'Offiziers', ',', 'die', 'in', 'unserer', 'Nachbarschaft', 'die', 'Quartiere', 'bezogen', ',', 'die', 'werden', 'ihr', 'doch', 'den', 'Kopf', 'nicht', 'schwindlich', 'machen', '.', 'Der', 'Hauptmann', 'achtet', 'sie', 'gar', 'nicht', ';']",Postzug_main_emotion_class_filtered.csv
314,,die_baroninn,,,,VH,positiv,14636,CATMA_A9E0AC51-F7E4-4D5C-8F7D-F100AAE02C19,14,Emotionen der Zuneigung,positiv,14563,Liebe,"ich
              merke nur zu wohl, daß er sich um Meine Gunst bestrebt.","['ich', 'merke', 'nur', 'zu', 'wohl', ',', 'daß', 'er', 'sich', 'um', 'Meine', 'Gunst', 'bestrebt', '.']",Postzug_main_emotion_class_filtered.csv
315,,die_baroninn,,,,VH,positiv,15004,CATMA_E4BA3752-87D6-4BE7-9323-DE878A860DF9,36,Emotionen der Zuneigung,positiv,14788,Liebe,"Nein! das ist nichts. Ich sehe wohl, daß ihr der Major bisweilen von seinen
              gewöhnlichen Süßigkeiten vorschwatzt, aber ich kann unmöglich glauben, daß sie ihr bis
              ins Herz dringen können.
","['Nein', '!', 'das', 'ist', 'nichts', '.', 'Ich', 'sehe', 'wohl', ',', 'daß', 'ihr', 'der', 'Major', 'bisweilen', 'von', 'seinen', 'gewöhnlichen', 'Süßigkeiten', 'vorschwatzt', ',', 'aber', 'ich', 'kann', 'unmöglich', 'glauben', ',', 'daß', 'sie', 'ihr', 'bis', 'ins', 'Herz', 'dringen', 'können', '.']",Postzug_main_emotion_class_filtered.csv
316,,die_baroninn,,,,VH,positiv,15887,CATMA_42937E3C-3916-46BD-AC4F-D1FB5CC15429,18,Emotionen der Zuneigung,positiv,15755,Liebe,"Wird aus deiner
              Höflichkeit  auch das Merkmahl derjenigen Liebe blicken, die der Graf von
              dir erwartet?
","['Wird', 'aus', 'deiner', 'Höflichkeit', 'auch', 'das', 'Merkmahl', 'derjenigen', 'Liebe', 'blicken', ',', 'die', 'der', 'Graf', 'von', 'dir', 'erwartet', '?']",Postzug_main_emotion_class_filtered.csv
317,,die_baroninn,,,,VH,positiv,16112,CATMA_5B669D3F-1634-4B8E-ACE7-CA761EF31DDA,29,Emotionen der Zuneigung,positiv,15948,Liebe,"Du kannst wohl schließen, daß ein Mann seines gleichen, ein so vornehmer, reicher
              Cavalier das Recht habe, von seiner Braut recht viel Liebe zu fodern","['Du', 'kannst', 'wohl', 'schließen', ',', 'daß', 'ein', 'Mann', 'seines', 'gleichen', ',', 'ein', 'so', 'vornehmer', ',', 'reicher', 'Cavalier', 'das', 'Recht', 'habe', ',', 'von', 'seiner', 'Braut', 'recht', 'viel', 'Liebe', 'zu', 'fodern']",Postzug_main_emotion_class_filtered.csv
318,,die_baroninn,,,,VH,positiv,16174,CATMA_DD8F3A41-0D63-47C1-8D60-A9A2B767D548,10,Emotionen der Zuneigung,positiv,16115,Liebe,"noch weit mehr
              als Du von ihm fodern darfst.
","['noch', 'weit', 'mehr', 'als', 'Du', 'von', 'ihm', 'fodern', 'darfst', '.']",Postzug_main_emotion_class_filtered.csv
319,,leonore,,,,VH,positiv,16222,CATMA_1227C759-9F2F-420B-A25D-21A92C3BEBC8,8,Emotionen der Zuneigung,positiv,16184,Liebe,Ich fodre zwar gar keine Liebe von ihm,"['Ich', 'fodre', 'zwar', 'gar', 'keine', 'Liebe', 'von', 'ihm']",Postzug_main_emotion_class_filtered.csv
320,,lisette,,Ereignis,,VH,negativ,16610,CATMA_302DD2C1-A829-4EF8-86C1-8C3BE7C24B03,7,Emotionen der Angst,negativ,16580,Angst,"Mir fängt an bange zu werden.
","['Mir', 'fängt', 'an', 'bange', 'zu', 'werden', '.']",Postzug_main_emotion_class_filtered.csv
321,die_baroninn,die_baroninn,,,,VH,negativ,16731,CATMA_3DDB6068-5C8B-4752-80FB-96378C9C8875,18,Emotionen der Ablehnung,negativ,16625,Ärger,"Leonore! du sprichst heute so dumm, wie es kein Mensch von meiner Tochter vermuthen
              sollte.
","['Leonore', '!', 'du', 'sprichst', 'heute', 'so', 'dumm', ',', 'wie', 'es', 'kein', 'Mensch', 'von', 'meiner', 'Tochter', 'vermuthen', 'sollte', '.']",Postzug_main_emotion_class_filtered.csv
322,,leonore,,,,VH,negativ,17886,CATMA_3B6100AB-6638-4EF1-AE10-D25FB3BD37D8,24,Emotionen des Leids,negativ,17753,Leid,"Ach gnädig Mama! dürft' ich, ohne Sie gegen mich aufzubringen, mein Gefühl, nicht
              bloß meine Zunge sprechen lassen ...
","['Ach', 'gnädig', 'Mama', '!', 'dürft', ""'"", 'ich', ',', 'ohne', 'Sie', 'gegen', 'mich', 'aufzubringen', ',', 'mein', 'Gefühl', ',', 'nicht', 'bloß', 'meine', 'Zunge', 'sprechen', 'lassen', '...']",Postzug_main_emotion_class_filtered.csv
323,,,,,,VH,positiv,18058,CATMA_27993218-086E-4BB2-955D-B4D2C288B856,21,Emotionen der Zuneigung,positiv,17943,Liebe,"So muß ich also sagen, daß mir der Herr – Major von Rheinberg weit besser gefällt als
              Graf Reitbahn.
","['So', 'muß', 'ich', 'also', 'sagen', ',', 'daß', 'mir', 'der', 'Herr', '–', 'Major', 'von', 'Rheinberg', 'weit', 'besser', 'gefällt', 'als', 'Graf', 'Reitbahn', '.']",Postzug_main_emotion_class_filtered.csv
324,die_baroninn,die_baroninn,,,,VH,negativ,18207,CATMA_7CC8A045-6B9D-40C6-9C4E-E97616C2B92F,21,Emotionen der Ablehnung,negativ,18073,Ärger,"Der Major von Rheinberg? Ein allerliebster Gedanke! Da würdest du eine schöne
              Narrheit begehen. Eine charmante Parthie!
","['Der', 'Major', 'von', 'Rheinberg', '?', 'Ein', 'allerliebster', 'Gedanke', '!', 'Da', 'würdest', 'du', 'eine', 'schöne', 'Narrheit', 'begehen', '.', 'Eine', 'charmante', 'Parthie', '!']",Postzug_main_emotion_class_filtered.csv
325,,,,,,VH,positiv,18331,CATMA_3445AA0E-0701-458F-80E8-BEDB81D3CB65,17,Emotionen der Zuneigung,positiv,18217,Liebe,"Gnädige Mama! nach dem Ausspruche meines unerfahrnen Herzens, ist er ein sehr
              liebenswürdiger Mann.
","['Gnädige', 'Mama', '!', 'nach', 'dem', 'Ausspruche', 'meines', 'unerfahrnen', 'Herzens', ',', 'ist', 'er', 'ein', 'sehr', 'liebenswürdiger', 'Mann', '.']",Postzug_main_emotion_class_filtered.csv
326,,,,,,VH,negativ,20882,CATMA_4DB04224-B11E-4304-915A-1A0E99E48295,24,Emotionen der Ablehnung,negativ,20751,Ärger,"Ich könnte mich aber über ihre Ältern zu tod' ärgern: wahrhaftig, sie verdienen
              nicht, eine solche Tochter zu haben!
","['Ich', 'könnte', 'mich', 'aber', 'über', 'ihre', 'Ältern', 'zu', 'tod', ""'"", 'ärgern', ':', 'wahrhaftig', ',', 'sie', 'verdienen', 'nicht', ',', 'eine', 'solche', 'Tochter', 'zu', 'haben', '!']",Postzug_main_emotion_class_filtered.csv
327,,,,,,VH,positiv,21691,CATMA_8D503F56-FB3A-42F1-9AC0-658ED753D615,24,Emotionen der Freude,positiv,21556,Freude,"Ha schönstes Fräulein! endlich glückt es mir, Sie ohne die Mama anzutreffen. Ich hab
              Ihnen die besten Dinge zu erzählen.
","['Ha', 'schönstes', 'Fräulein', '!', 'endlich', 'glückt', 'es', 'mir', ',', 'Sie', 'ohne', 'die', 'Mama', 'anzutreffen', '.', 'Ich', 'hab', 'Ihnen', 'die', 'besten', 'Dinge', 'zu', 'erzählen', '.']",Postzug_main_emotion_class_filtered.csv
328,,,,,,VH,negativ,21756,CATMA_D703A161-448E-434D-94EC-6474F1823887,10,Emotionen des Leids,negativ,21701,Leid,"Ich Ihnen die schlimmsten, mein lieber Herr Hauptmann.
","['Ich', 'Ihnen', 'die', 'schlimmsten', ',', 'mein', 'lieber', 'Herr', 'Hauptmann', '.']",Postzug_main_emotion_class_filtered.csv
329,der_hauptmann,,,,,VH,positiv,21822,CATMA_1A3C0DED-2B6C-4D3D-BF6B-DBE0B94C180E,12,Emotionen der Freude,positiv,21768,Freude,Weit weg mit den schlimmen! hören Sie jetzt die guten.,"['Weit', 'weg', 'mit', 'den', 'schlimmen', '!', 'hören', 'Sie', 'jetzt', 'die', 'guten', '.']",Postzug_main_emotion_class_filtered.csv
330,,,,,,VH,positiv,22033,CATMA_ECC6C530-1CE8-44C0-AFF4-91A01F3A8647,10,Emotionen der Freude,positiv,21988,Freude,"Das weiß ich; mein Herz zitterte vor Freude.
","['Das', 'weiß', 'ich', ';', 'mein', 'Herz', 'zitterte', 'vor', 'Freude', '.']",Postzug_main_emotion_class_filtered.csv
331,,der_hauptmann,,,,VH,positiv,22073,CATMA_B607E0E3-D218-4207-912A-688167F05FF3,6,Emotionen der Freude,positiv,22045,Freude,Ihr Herz zitterte mit Grund.,"['Ihr', 'Herz', 'zitterte', 'mit', 'Grund', '.']",Postzug_main_emotion_class_filtered.csv
332,,,,,,VH,positiv,22194,CATMA_70026201-6C7E-4550-A503-46908C2C2813,21,Emotionen der Zuneigung,positiv,22074,Freundschaft,"Ich hab ihren Papa noch nie so freundlich mit dem Major
              sprechen hören. Sein ganzes Herz stand ihm offen.
","['Ich', 'hab', 'ihren', 'Papa', 'noch', 'nie', 'so', 'freundlich', 'mit', 'dem', 'Major', 'sprechen', 'hören', '.', 'Sein', 'ganzes', 'Herz', 'stand', 'ihm', 'offen', '.']",Postzug_main_emotion_class_filtered.csv
333,,,,,,VH,positiv,22328,CATMA_DDDE0291-DD82-4D33-A178-F1787771F0D1,19,Emotionen der Zuneigung,positiv,22204,Freundschaft,"Und woher diese besondere Vertraulichkeit? ich verwunderte mich schon, daß sie mein
              Vater so spät begleitete.
","['Und', 'woher', 'diese', 'besondere', 'Vertraulichkeit', '?', 'ich', 'verwunderte', 'mich', 'schon', ',', 'daß', 'sie', 'mein', 'Vater', 'so', 'spät', 'begleitete', '.']",Postzug_main_emotion_class_filtered.csv
334,,,,,,VH,positiv,23148,CATMA_8F758A52-BE72-4629-8AA0-070D82AAE411,110,Emotionen der Freude,positiv,22469,Freude,"und daß diese Hunde, laut Versicherung des ungarischen
              Cavaliers, der sie ihm schickte, die besten in diesem Königreiche waren. Ihr Vater kam
              vor Freuden außer sich, und gestand, er könnte den heutigen Morgen kaum erwarten, um
              diese vortrefflichen Hunde zu probieren. Er ging von diesem Augenblicke dem Major
              nicht mehr von der Seite. Es ist nicht zu zählen, von wie viel Kuppeln ungarischer
              Windhunde er uns ganze Lebensbeschreibungen machte. O, sagt' ich ihm, die Hunde des
              Majors übertreffen noch Alle, die Sie jemals gesehen haben können. Der ganze Papa ward
              Leben und Freude. ","['und', 'daß', 'diese', 'Hunde', ',', 'laut', 'Versicherung', 'des', 'ungarischen', 'Cavaliers', ',', 'der', 'sie', 'ihm', 'schickte', ',', 'die', 'besten', 'in', 'diesem', 'Königreiche', 'waren', '.', 'Ihr', 'Vater', 'kam', 'vor', 'Freuden', 'außer', 'sich', ',', 'und', 'gestand', ',', 'er', 'könnte', 'den', 'heutigen', 'Morgen', 'kaum', 'erwarten', ',', 'um', 'diese', 'vortrefflichen', 'Hunde', 'zu', 'probieren', '.', 'Er', 'ging', 'von', 'diesem', 'Augenblicke', 'dem', 'Major', 'nicht', 'mehr', 'von', 'der', 'Seite', '.', 'Es', 'ist', 'nicht', 'zu', 'zählen', ',', 'von', 'wie', 'viel', 'Kuppeln', 'ungarischer', 'Windhunde', 'er', 'uns', 'ganze', 'Lebensbeschreibungen', 'machte', '.', 'O', ',', 'sagt', ""'"", 'ich', 'ihm', ',', 'die', 'Hunde', 'des', 'Majors', 'übertreffen', 'noch', 'Alle', ',', 'die', 'Sie', 'jemals', 'gesehen', 'haben', 'können', '.', 'Der', 'ganze', 'Papa', 'ward', 'Leben', 'und', 'Freude', '.']",Postzug_main_emotion_class_filtered.csv
335,,,,,,VH,positiv,23757,CATMA_56A796B5-855C-4458-947A-9DC26910BE9F,22,Emotionen der Zuneigung,positiv,23637,Liebe,"Da konnt' ich mich nun unmöglich enthalten, ein Wort von
              der Liebe anzubringen, die der Major für Sie ...
","['Da', 'konnt', ""'"", 'ich', 'mich', 'nun', 'unmöglich', 'enthalten', ',', 'ein', 'Wort', 'von', 'der', 'Liebe', 'anzubringen', ',', 'die', 'der', 'Major', 'für', 'Sie', '...']",Postzug_main_emotion_class_filtered.csv
336,leonore,,,,,VH,Emotionale Bewegtheit,23804,CATMA_2C063D4D-38AC-45DD-8BD7-F66153462DA0,9,Emotionale Bewegtheit,Emotionale Bewegtheit,23767,Emotionale Bewegtheit,"O Himmel! und was sprach mein Vater?
","['O', 'Himmel', '!', 'und', 'was', 'sprach', 'mein', 'Vater', '?']",Postzug_main_emotion_class_filtered.csv
