,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
4034,CATMA_5D68C4E1-F416-486E-96AD-973537C719BC,CATMA_5E85253D-6DCE-4BE6-91D6-9F786ABF6FC4,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Gott,1,182205,182209,LS,unpersönlich
4035,CATMA_6BCC439C-01C4-460D-BBEB-8527C4AF9333,CATMA_5E85253D-6DCE-4BE6-91D6-9F786ABF6FC4,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihn mit Abscheu hören,4,182214,182235,LS,Nicht-Charakter
4036,CATMA_06E505DE-76D6-4FF9-B052-2586366612AD,CATMA_5E85253D-6DCE-4BE6-91D6-9F786ABF6FC4,Explizites_Target:_Charakter,target,Charakter,explicit,karl,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wir,1,182270,182273,LS,MALE
4037,CATMA_06E505DE-76D6-4FF9-B052-2586366612AD,CATMA_5E85253D-6DCE-4BE6-91D6-9F786ABF6FC4,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wir,1,182270,182273,LS,FEMALE
4038,CATMA_5E85253D-6DCE-4BE6-91D6-9F786ABF6FC4,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,betty,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Gott muß ihn mit Abscheu hören und die Strafe beschleunigen, die wir
              verdienen.
",15,182205,182299,LS,FEMALE
4039,CATMA_2123E03B-97CB-4CD3-BA93-39AB04705EEE,CATMA_96D6DDD4-650F-488E-8C5F-212E2AD730F1,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Angst,"Wissen Sie bereits, was ich bin?",8,182582,182614,LS,Nicht-Charakter
4040,CATMA_4FF6A339-5B59-49E9-A6CD-C7369EBA717F_0,CATMA_96D6DDD4-650F-488E-8C5F-212E2AD730F1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,182606,182609,LS,FEMALE
4041,CATMA_C6650B4A-D575-4042-9898-6B9E0BD88760,CATMA_EE1274EB-F35C-490D-A5C5-65B31D4C0B84,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,Sie,1,183004,183007,LS,FEMALE
4042,CATMA_EE1274EB-F35C-490D-A5C5-65B31D4C0B84,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,negativ,negativ,Emotionen des Leids,Mitleid,"Beruhigen Sie sich doch, mein Herz. Meine Brust hat im Anfange ebensoviel gelitten
              als die Ihrige. ",19,182994,183107,LS,MALE
4043,CATMA_295D27BA-D0D9-40F4-A93C-BC8A8ECF1170,CATMA_AAE8B4A3-5951-4E87-ACA8-87C7E62D5895,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,Verdacht,1,183111,183119,LS,Nicht-Charakter
4044,CATMA_0BC729C2-1E7F-46B4-898A-ED262B5EF01A_0,CATMA_AAE8B4A3-5951-4E87-ACA8-87C7E62D5895,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,183132,183135,LS,MALE
4045,CATMA_119F3BA3-C5F1-41E6-A406-266F1376FB32_0,CATMA_F96880B5-4542-4572-ACAB-464FFBC3CAD0,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Ruchloser,1,183297,183306,LS,MALE
4046,CATMA_B575FE84-711B-408A-BF74-042E66BFF12B_0,CATMA_F96880B5-4542-4572-ACAB-464FFBC3CAD0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mich,1,183793,183797,LS,FEMALE
4047,CATMA_D65E7B49-357F-423F-BD5E-9A80D842EB51,CATMA_40B0795B-0AD7-4EC7-8994-BBD8948EBE2F,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,184522,184525,LS,MALE
4048,CATMA_4C026F5A-450F-46E7-B185-3DF3840FFA1D,CATMA_40B0795B-0AD7-4EC7-8994-BBD8948EBE2F,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Lucien,1,184541,184547,LS,FEMALE
4049,CATMA_14F092B2-1025-4AA6-932F-0D9A20F78121_0,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Lucie,1,184628,184633,LS,FEMALE
4050,CATMA_14F092B2-1025-4AA6-932F-0D9A20F78121_2,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mich,1,185240,185244,LS,FEMALE
4051,CATMA_9EFFF38E-8814-4882-ACFC-2D5EDD5BB14A_0,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_1,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Ungewißheit,1,185257,185268,LS,Nicht-Charakter
4052,CATMA_14F092B2-1025-4AA6-932F-0D9A20F78121_5,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Mörderin,1,185463,185471,LS,FEMALE
4053,CATMA_9EFFF38E-8814-4882-ACFC-2D5EDD5BB14A_1,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"die Mörderin deines Vaters, deine eigene Henkerin und das größte Ungeheuer,
              Southwells Tochter",15,185459,185567,LS,Nicht-Charakter
4054,CATMA_14F092B2-1025-4AA6-932F-0D9A20F78121_9,CATMA_2C50EFCE-65C5-4EC9-AB41-E4D56E182C7B_3,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mich,1,185853,185857,LS,FEMALE
4055,CATMA_3AEA27AD-647C-450E-AFA8-83B68FFEE6E7,CATMA_47FD1FD2-04DA-4DC9-84E7-00DF2D5EAADB_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,184975,184978,LS,MALE
4056,CATMA_0A7ACB8E-57A2-45F6-B70E-FA56604E151C_0,CATMA_47FD1FD2-04DA-4DC9-84E7-00DF2D5EAADB_0,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,185009,185012,LS,FEMALE
4057,CATMA_0A7ACB8E-57A2-45F6-B70E-FA56604E151C_3,CATMA_47FD1FD2-04DA-4DC9-84E7-00DF2D5EAADB_1,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Lucie,1,185311,185316,LS,FEMALE
4058,CATMA_ED2C8C27-6591-43A5-91C7-34A2A49F87D7_0,CATMA_279FD75F-3CB1-4BBC-9761-02F25F5039E3,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Verleumder,1,185616,185626,LS,MALE
4059,CATMA_5F0E373C-3555-405B-BB45-D70A3BA479BB,CATMA_279FD75F-3CB1-4BBC-9761-02F25F5039E3,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mir,1,185713,185716,LS,MALE
4060,CATMA_8D964BCC-1437-42D9-AEE3-C332E78FBC9D_0,CATMA_89EDF7B3-6B23-49D3-BEDB-235CC3AE22D7,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Verfluchter Robert,2,186365,186383,LS,MALE
4061,CATMA_89EDF7B3-6B23-49D3-BEDB-235CC3AE22D7,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Verfluchter Robert! welche Marter ist ungerecht für dich, wenn es Bosheit ist?",15,186365,186443,LS,MALE
4062,CATMA_18D4EA5B-2CA0-4872-8701-CFEBD0602FD9,CATMA_28C81942-B122-4108-9A67-32619664624A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Angst,wenn es Wahrheit wäre,4,186468,186489,LS,Nicht-Charakter
4063,CATMA_28C81942-B122-4108-9A67-32619664624A,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,negativ,negativ,Emotionen der Angst,Angst,"Aber
              wie, wenn es Wahrheit wäre? Unsinnige Furcht! sie kann, sie soll es nicht sein. Was
              für eine elende Erfindung!
",26,186444,186588,LS,MALE
4064,CATMA_3837B267-3239-47EE-B09F-3233255D0341_0,CATMA_AE009E21-BF9C-4417-927E-8E626DF35E58,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Freude,Freude,Sie,1,187643,187646,LS,FEMALE
4065,CATMA_0A727720-99E9-484A-9DF1-7F32E928D48F,CATMA_AE009E21-BF9C-4417-927E-8E626DF35E58,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Freude,Freude,mich,1,187655,187659,LS,FEMALE
4066,CATMA_1C30AA8F-C427-4CF5-B5D9-BE94CA3B5FBF,CATMA_AE009E21-BF9C-4417-927E-8E626DF35E58,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,amalie,single,positiv,positiv,Emotionen der Freude,Freude,mich,1,187655,187659,LS,FEMALE
4067,CATMA_61AEEB3A-D2AA-4983-B006-3E53D485E877,CATMA_AE009E21-BF9C-4417-927E-8E626DF35E58,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"von dem
              tugendhaftesten Manne, den die Welt verloren hat, geliebet zu werden",14,187693,187783,LS,Nicht-Charakter
4068,CATMA_F85D622E-6446-4E4F-85A7-A3A2FB5B3021,CATMA_974F09A8-BB84-47DB-87E0-AE8C8E413058_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Lucie,1,187817,187822,LS,FEMALE
4069,CATMA_AAC8508F-7CA2-461F-AC2F-EFC156E120E8_0,CATMA_212EB58C-0CF8-4393-897D-746308AD32C0,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihn,1,188044,188047,LS,MALE
4070,CATMA_212EB58C-0CF8-4393-897D-746308AD32C0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Rufen Sie ihn nicht, wenn Sie ihn noch einige Augenblicke vor der Rache verbergen
              wollen, der er gewiß nicht entfliehen soll. ",24,188034,188174,LS,MALE
4071,CATMA_814EEF45-9904-42A9-BE6C-F91FA5AA4D8B_0,CATMA_BC035FF7-16E4-44E7-9552-A3586F93FD49,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Lucie,1,188174,188179,LS,FEMALE
4072,CATMA_BC035FF7-16E4-44E7-9552-A3586F93FD49,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Lucie, wollen Sie die Bosheit gänzlich
              über Ihren Verstand triumphieren lassen?
",13,188174,188268,LS,MALE
4073,CATMA_64D522C2-09A5-4DAB-A0AA-BA1FDF0A8061,CATMA_AAA160B7-455C-4906-9EE1-C82607D33C1E,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"Was wollen Sie von meinem Vater, Lucie",8,188302,188340,LS,Nicht-Charakter
4074,CATMA_AAA160B7-455C-4906-9EE1-C82607D33C1E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,amalie,single,negativ,negativ,Emotionen der Angst,Angst,"Unglückliche Dunkelheit! Was wollen Sie von meinem Vater, Lucie? Womit kann Sie der
              Freund des Ihrigen beleidiget haben, Sir Karl. ",25,188277,188422,LS,FEMALE
4075,CATMA_B1617F6C-E13D-45B4-8BC6-24833B80D69D_0,CATMA_3699C1B8-DCA1-4DBE-AE6F-911C98972619,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,negativ,negativ,Emotionen des Leids,Leid,Er,1,188422,188424,LS,MALE
4076,CATMA_D432ACE7-8B61-49FE-B65C-B32A6845C330,CATMA_3699C1B8-DCA1-4DBE-AE6F-911C98972619,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,Tränen über seinen Freund,4,188483,188508,LS,Nicht-Charakter
4077,CATMA_3699C1B8-DCA1-4DBE-AE6F-911C98972619,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,amalie,single,negativ,negativ,Emotionen des Leids,Leid,"Er wird gleich hier sein, sobald er die
              ersten Tränen über seinen Freund wird abgetrocknet haben. ",18,188422,188534,LS,FEMALE
4078,CATMA_500EDD21-3E0A-4A0F-9ABA-09A4FA8E82B4,CATMA_ED26507A-00D6-4E6E-BFF7-A1FF148EB2F8,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Angst, stumme Raserei,2,188635,188650,LS,Nicht-Charakter
4079,CATMA_18ECA36E-C933-463E-8BD4-00D2F5EE1851_0,CATMA_ED26507A-00D6-4E6E-BFF7-A1FF148EB2F8,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,188656,188659,LS,FEMALE
4080,CATMA_1C95F9A4-5259-49F8-96C4-53F8E99A47A5_0,CATMA_AFF24518-839A-43D3-A5CF-13C47E55CDDB,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,amalie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,188656,188659,LS,FEMALE
4081,CATMA_394F3C34-F34A-42DE-88A3-41CA9E646478_0,CATMA_AFF24518-839A-43D3-A5CF-13C47E55CDDB,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,188704,188707,LS,FEMALE
4082,CATMA_F24B6191-F042-493C-88D3-FD03DB5852D3,CATMA_AFF24518-839A-43D3-A5CF-13C47E55CDDB,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,amalie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mir,1,188708,188711,LS,FEMALE
4083,CATMA_E4ACA402-AD60-419A-8345-05B28BAB2C99_0,CATMA_9F0A31AC-651B-4F44-A41D-C897ACBDAE2A_0,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Alter Bösewicht,2,188935,188950,LS,MALE
4084,CATMA_E4ACA402-AD60-419A-8345-05B28BAB2C99_1,CATMA_9F0A31AC-651B-4F44-A41D-C897ACBDAE2A_1,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Unverschämter,1,189989,190002,LS,MALE
4085,CATMA_AD530D10-96B4-4029-8448-5210511DCAEF,CATMA_9F0A31AC-651B-4F44-A41D-C897ACBDAE2A_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich ,1,190004,190008,LS,MALE
4086,CATMA_E5F955A8-495E-4A89-A753-8FCDBBF40C2D_0,CATMA_D270A9EE-BA16-4013-B38F-F498FBB283D7_0,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,188969,188972,LS,MALE
4087,CATMA_D270A9EE-BA16-4013-B38F-F498FBB283D7_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Halten Sie ein, Unsinniger! Das Maß Ihrer Verbrechen ist bereits voll!",14,188962,189032,LS,FEMALE
4088,CATMA_E5F955A8-495E-4A89-A753-8FCDBBF40C2D_2,CATMA_D270A9EE-BA16-4013-B38F-F498FBB283D7_1,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,189033,189036,LS,MALE
4089,CATMA_D270A9EE-BA16-4013-B38F-F498FBB283D7_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Sie haben
              keine weiter nötig,",6,189033,189076,LS,FEMALE
4090,CATMA_528C7A3C-E143-4D7C-BA17-BBF27B94BC4C,CATMA_6A89F6CD-CBD9-451D-BCC5-EDE0230D26F6,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,189502,189505,LS,MALE
4091,CATMA_6BDB4104-5949-49AE-B667-EF158DC76508,CATMA_6A89F6CD-CBD9-451D-BCC5-EDE0230D26F6,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sir Karls,2,189520,189529,LS,MALE
4092,CATMA_B0103DC3-AFC5-48F5-8C1D-84CD732E7131,CATMA_6A89F6CD-CBD9-451D-BCC5-EDE0230D26F6,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sir Karls,2,189520,189529,LS,MALE
4093,CATMA_6A89F6CD-CBD9-451D-BCC5-EDE0230D26F6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich weiß Ihre und Sir Karls Liebe.,8,189502,189536,LS,FEMALE
4094,CATMA_6A89F6CD-CBD9-451D-BCC5-EDE0230D26F6,,Gemeintes_Target:_Charakter,target,Charakter,implicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich weiß Ihre und Sir Karls Liebe.,8,189502,189536,LS,FEMALE
4095,CATMA_373D8285-6230-4A0D-B863-2100139744B7,CATMA_1BFF8F9E-F60B-422C-B2EE-B750FD56358F,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Lucie,1,189912,189917,LS,FEMALE
4096,CATMA_34D17C9B-D73D-4BA7-BFFF-3732F703BD86,CATMA_1BFF8F9E-F60B-422C-B2EE-B750FD56358F,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Amalie,1,189922,189928,LS,FEMALE
4097,CATMA_4FAB24C2-6A88-472C-B143-61775F211733,CATMA_1BFF8F9E-F60B-422C-B2EE-B750FD56358F,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,group,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,beide,1,189930,189935,LS,FEMALE
4098,CATMA_4FAB24C2-6A88-472C-B143-61775F211733,CATMA_1BFF8F9E-F60B-422C-B2EE-B750FD56358F,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,group,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,beide,1,189930,189935,LS,FEMALE
4099,CATMA_1CC6266B-4E2F-4280-BD46-580747475C53,CATMA_13134350-D42F-4559-A2DC-0AFEFB97CABB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Angst,schreckliche Begebenheit,2,190214,190238,LS,Nicht-Charakter
4100,CATMA_13134350-D42F-4559-A2DC-0AFEFB97CABB,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,amalie,single,negativ,negativ,Emotionen der Angst,Angst,"Ach, mein Vater, nicht ein Wort mehr! lassen Sie diese schreckliche Begebenheit in
              der Dunkelheit, in welcher sie ist.
",24,190159,190292,LS,FEMALE
4101,CATMA_7AA3143C-DCDC-4988-9278-CD9D4AB994EC_0,CATMA_9C6AD53D-4B8B-4C20-92E2-275228F84A75,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir,1,190656,190659,LS,MALE
4102,CATMA_2E1A952C-5641-4BAA-B47E-F84177954D71_0,CATMA_9C6AD53D-4B8B-4C20-92E2-275228F84A75,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihn,1,190833,190836,LS,MALE
4103,CATMA_3F7A3977-48C0-43E4-AB9D-A829E35A99AE,CATMA_67D98D1E-628A-4E9E-BC00-F5E69F3A34C5,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,group,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,191496,191499,LS,UNKNOWN
4104,CATMA_3F7A3977-48C0-43E4-AB9D-A829E35A99AE,CATMA_67D98D1E-628A-4E9E-BC00-F5E69F3A34C5,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,group,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,191496,191499,LS,MALE
4105,CATMA_04894CBD-1D6A-4FA3-9F7B-8A3E8BA77E59,CATMA_67D98D1E-628A-4E9E-BC00-F5E69F3A34C5,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,group,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,191496,191499,LS,UNKNOWN
4106,CATMA_04894CBD-1D6A-4FA3-9F7B-8A3E8BA77E59,CATMA_67D98D1E-628A-4E9E-BC00-F5E69F3A34C5,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,group,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,191496,191499,LS,MALE
4107,CATMA_67D98D1E-628A-4E9E-BC00-F5E69F3A34C5,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Sie liebeten sich, und die Ungleichheit des Standes
              bestritt ihre Liebe.",13,191496,191582,LS,MALE
4108,CATMA_1C78C4F3-F4B0-4CBA-AC6A-BE1D394E21D0_0,CATMA_FBD9042E-3A05-40B0-88E8-4A2CC65B4F12,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Vater,1,192131,192136,LS,MALE
4109,CATMA_F9237FC8-31E5-47F3-AC03-5A575FC390B5,CATMA_FBD9042E-3A05-40B0-88E8-4A2CC65B4F12,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,seine Lucie nicht länger entbehren,5,192158,192192,LS,Nicht-Charakter
4110,CATMA_FBD9042E-3A05-40B0-88E8-4A2CC65B4F12,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,negativ,negativ,Emotionen des Leids,Leid,"Ihr Vater
              konnte seine Lucie nicht länger entbehren. Er nahm Sie wieder von der Frau Norris weg,
              die ebensoviel gelitten hatte, als er selbst litte, da er seine größte Freude, von
              Ihnen als Vater umarmet zu werden, nicht genüßen konnte. Urteilen Sie von seinem
              Schmerze, da er sich notwendig Ihrer Vermählung widersetzen mußte.",62,192127,192510,LS,MALE
4111,CATMA_933E880A-D28C-44E1-AD8F-E0D3BF8FC224_0,CATMA_DD06DC47-BABF-4635-BD2F-C4FD7FDDCAB1,Explizites_Target:_Charakter,target,Charakter,explicit,karl,group,negativ,negativ,Emotionen des Leids,Mitleid,Unglückliche Lucie,2,192721,192739,LS,MALE
4112,CATMA_933E880A-D28C-44E1-AD8F-E0D3BF8FC224_0,CATMA_DD06DC47-BABF-4635-BD2F-C4FD7FDDCAB1,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,group,negativ,negativ,Emotionen des Leids,Mitleid,Unglückliche Lucie,2,192721,192739,LS,FEMALE
4113,CATMA_DD06DC47-BABF-4635-BD2F-C4FD7FDDCAB1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,amalie,single,negativ,negativ,Emotionen des Leids,Mitleid,"Unglückliche Lucie! elender Karl! o daß mein Herz mehr für euch tun könnte als
              seufzen! ",18,192721,192823,LS,FEMALE
4114,CATMA_5C13CE58-0593-42BA-9654-B33D4C55C58B_0,CATMA_CAF3FA77-0C58-46CA-BFC8-9BF9EC623FD4,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich,1,192881,192885,LS,FEMALE
4115,CATMA_CFCF93FC-CBB6-40CE-8654-F9C28C2AB1A5_0,CATMA_07341339-6D2A-4A17-8776-18CA72BCF08C,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Verzweiflung,mich,1,193193,193197,LS,FEMALE
4116,CATMA_20CDC85F-EDDF-45E8-9D3B-658E100F24FA,CATMA_07341339-6D2A-4A17-8776-18CA72BCF08C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"Doch ich will sie in ihrem Blute ersticken. Ich will durch ihren Mord noch ein
              Verbrechen  und durch dies Verbrechen noch eine Qual mehr auf dein
              unschuldiges Haupt häufen",30,193943,194142,LS,Nicht-Charakter
